PAYEXT:S:93A:UN::;EXTENDED PAYMENT ORDER MESSAGE;UNH;M;1;BGM;M;1;DTM;M;5;RFF;C;2;BUS;C;1;FTX;C;5;PAI;C;1;FCA;C;1;SG1;M;1;SG2;C;4;SG3;C;6;SG4;C;4;SG5;C;9999;UNS;M;1;MOA;C;5;SG11;C;2;SG12;C;1;UNT;M;1
PAYEXT:S:93A:UN::SG1;SG01;MOA;M;1;CUX;C;1;DTM;C;2;RFF;C;1
PAYEXT:S:93A:UN::SG10;SG10;AJT;M;1;MOA;C;1;RFF;C;1
PAYEXT:S:93A:UN::SG11;SG11;GIS;M;1;NAD;M;1;FTX;M;6
PAYEXT:S:93A:UN::SG12;SG12;AUT;M;1;DTM;C;1
PAYEXT:S:93A:UN::SG2;SG02;FII;M;1;CTA;C;1;COM;C;5
PAYEXT:S:93A:UN::SG3;SG03;NAD;M;1;CTA;C;1;COM;C;5
PAYEXT:S:93A:UN::SG4;SG04;INP;M;1;FTX;C;1;DTM;C;2
PAYEXT:S:93A:UN::SG5;SG05;DOC;M;1;MOA;M;5;DTM;C;5;RFF;C;5;NAD;C;2;SG6;C;5;SG7;C;100;SG8;C;9999
PAYEXT:S:93A:UN::SG6;SG06;CUX;M;1;DTM;C;1
PAYEXT:S:93A:UN::SG7;SG07;AJT;M;1;MOA;C;1;RFF;C;1
PAYEXT:S:93A:UN::SG8;SG08;DLI;M;1;MOA;C;5;PIA;C;5;DTM;C;5;SG9;C;5;SG10;C;10
PAYEXT:S:93A:UN::SG9;SG09;CUX;M;1;DTM;C;1
PAXLST:S:93A:UN::;PASSENGER LIST MESSAGE;UNH;M;1;BGM;M;1;RFF;C;1;DTM;C;9;SG1;C;5;SG2;M;10;SG4;M;99999;CNT;C;1;AUT;C;1;UNT;M;1
PAXLST:S:93A:UN::SG1;SG01;NAD;M;1;CTA;C;1;COM;C;9
PAXLST:S:93A:UN::SG2;SG02;TDT;M;1;DTM;M;1;SG3;C;99
PAXLST:S:93A:UN::SG3;SG03;LOC;M;1;DTM;C;5
PAXLST:S:93A:UN::SG4;SG04;NAD;M;1;ATT;C;9;DTM;C;9;MEA;C;9;GIS;C;5;FTX;C;5;LOC;C;25;SG5;C;5
PAXLST:S:93A:UN::SG5;SG05;DOC;M;1;DTM;C;5;GIS;C;1;RFF;C;1;LOC;C;1
PARTIN:S:93A:UN::;PARTY INFORMATION MESSAGE;UNH;M;1;BGM;M;1;DTM;M;5;FII;C;10;FTX;C;5;SG1;C;5;SG2;C;2;UNS;M;1;SG4;C;200000;UNT;M;1
PARTIN:S:93A:UN::SG1;SG01;RFF;M;1;DTM;C;1
PARTIN:S:93A:UN::SG2;SG02;NAD;M;1;SG3;C;5
PARTIN:S:93A:UN::SG3;SG03;CTA;M;1;COM;C;5
PARTIN:S:93A:UN::SG4;SG04;NAD;M;1;DTM;C;5;FII;C;10;SG5;C;20;SG6;C;15;SG7;C;5;SG8;C;10
PARTIN:S:93A:UN::SG5;SG05;LOC;M;1;DTM;C;2
PARTIN:S:93A:UN::SG6;SG06;RFF;M;1;DTM;C;1
PARTIN:S:93A:UN::SG7;SG07;CTA;M;1;COM;C;5
PARTIN:S:93A:UN::SG8;SG08;SCC;M;1;DTM;C;2
