RESRSP:D:97A:UN::;Reservation response - interactive message;UIH;M;1;MSD;C;1;ORG;C;1;RCI;C;1;NUN;C;1;CRI;C;1;TFF;C;1;PDT;C;1;ATI;C;1;CON;C;1;CMN;C;1;IFT;C;9;PMT;C;9;TDI;C;9;ADS;C;9;SG1;C;9;SG2;C;99;SG3;C;5;SG4;C;99;SG5;C;999;SG7;C;99;SG14;C;99;UIT;M;1
RESRSP:D:97A:UN::SG1;SG01;NAM;M;1;ADS;C;1
RESRSP:D:97A:UN::SG10;SG10;ERI;M;1;IFT;C;1
RESRSP:D:97A:UN::SG11;SG11;RUL;M;1;PMT;C;1
RESRSP:D:97A:UN::SG12;SG12;TIF;M;1;FTI;C;1;CRI;C;1;CON;C;1;IFT;C;1;ASD;C;1;ADS;C;9;PMT;C;9;TFF;C;99;SG13;C;99
RESRSP:D:97A:UN::SG13;SG13;SSR;M;1;IFT;C;1
RESRSP:D:97A:UN::SG14;SG14;ODI;M;1;MSD;C;1;IFT;C;1;SG15;C;5;SG16;C;99
RESRSP:D:97A:UN::SG15;SG15;ERI;M;1;IFT;C;1
RESRSP:D:97A:UN::SG16;SG16;TVL;M;1;APD;C;1;RPI;C;1;NUN;C;1;PDT;C;1;ATI;C;1;AAI;C;1;DIS;C;1;TFF;C;1;RCI;C;1;ASD;C;1;IFT;C;9;PMT;C;9;SG17;C;9;SG18;C;99;SG19;C;5
RESRSP:D:97A:UN::SG17;SG17;VEH;M;1;PDT;C;1
RESRSP:D:97A:UN::SG18;SG18;SSR;M;1;PMT;C;1;CON;C;1;ADS;C;1;IFT;C;1
RESRSP:D:97A:UN::SG19;SG19;ERI;M;1;IFT;C;1
RESRSP:D:97A:UN::SG2;SG02;SSR;M;1;IFT;C;1
RESRSP:D:97A:UN::SG3;SG03;ERI;M;1;IFT;C;1
RESRSP:D:97A:UN::SG4;SG04;RUL;M;1;PMT;C;1
RESRSP:D:97A:UN::SG5;SG05;TIF;M;1;FTI;C;1;CRI;C;1;CON;C;1;IFT;C;1;DIS;C;1;ASD;C;1;TFF;C;1;ADS;C;9;PMT;C;9;TDI;C;9;SG6;C;99
RESRSP:D:97A:UN::SG6;SG06;SSR;M;1;IFT;C;1
RESRSP:D:97A:UN::SG7;SG07;TVL;M;1;MSD;C;1;RCI;C;1;RPI;C;1;MOV;C;1;PDT;C;1;ATI;C;1;DIS;C;1;AAI;C;1;CON;C;1;ADS;C;1;NAM;C;1;ASD;C;1;NUN;C;1;CMN;C;1;PMT;C;9;IFT;C;9;TDI;C;9;TFF;C;99;SG8;C;9;SG9;C;99;SG10;C;5;SG11;C;99;SG12;C;999
RESRSP:D:97A:UN::SG8;SG08;VEH;M;1;PDT;C;1
RESRSP:D:97A:UN::SG9;SG09;SSR;M;1;IFT;C;1
