AVLREQ:D:00A:UN::;Availability request - interactive message;UIH;M;1;MSD;C;1;ORG;C;1;PDT;C;1;NUN;C;1;RPI;C;1;FTI;C;1;CRI;C;1;ITM;C;1;PLI;C;1;PMT;C;1;SDT;C;1;NME;C;1;RTC;C;1;HDI;C;1;RCI;C;1;TDI;C;1;TFF;C;9;SSR;C;9;CUR;C;9;RUL;C;99;SG1;C;99;SG3;C;999;SG4;C;99;SG5;C;2;SG6;C;99;UIT;M;1
AVLREQ:D:00A:UN::SG1;SG01;TVL;M;1;PRD;C;1;ITM;C;1;TFF;C;1;APD;C;1;SG2;C;1
AVLREQ:D:00A:UN::SG2;SG02;NUN;M;1;CRI;C;1
AVLREQ:D:00A:UN::SG3;SG03;TIF;M;1;FTI;C;99;SSR;C;9
AVLREQ:D:00A:UN::SG4;SG04;RTI;M;1;RTC;C;1
AVLREQ:D:00A:UN::SG5;SG05;MOV;M;1;ADS;C;1;CON;C;1;PLI;C;1
AVLREQ:D:00A:UN::SG6;SG06;ODI;M;1;MSD;C;1;PDT;C;1;SG7;C;99
AVLREQ:D:00A:UN::SG7;SG07;TVL;M;1;PDT;C;1;RPI;C;1;FTI;C;1;SSR;C;1;CNX;C;1;SG8;C;999
AVLREQ:D:00A:UN::SG8;SG08;TIF;M;1;FTI;C;99;SSR;C;9
AVLRSP:D:00A:UN::;Availability response - interactive message;UIH;M;1;MSD;C;1;NUN;C;1;PLI;C;1;ADS;C;1;NME;C;1;SDT;C;1;TIF;C;1;CRI;C;1;PMT;C;1;CMN;C;1;ITM;C;1;RUL;C;1;DTI;C;1;IFT;C;9;SSR;C;9;CUR;C;9;SG1;C;9;SG2;C;99;SG3;C;99;SG16;C;99;SG18;C;99;UIT;M;1
AVLRSP:D:00A:UN::SG1;SG01;ERI;M;1;IFT;C;1
AVLRSP:D:00A:UN::SG10;SG10;TFF;M;1;ASD;C;1;CMN;C;1;RUL;C;99
AVLRSP:D:00A:UN::SG11;SG11;RTI;M;1;SG12;C;99
AVLRSP:D:00A:UN::SG12;SG12;RTC;M;1;ITM;C;1;RPI;C;1;RUL;C;99;SG13;C;5;SG14;C;99
AVLRSP:D:00A:UN::SG13;SG13;ERI;M;1;IFT;C;1
AVLRSP:D:00A:UN::SG14;SG14;PDT;M;1;ITM;C;1;IFT;C;9;SG15;C;99
AVLRSP:D:00A:UN::SG15;SG15;TFF;M;1;ASD;C;1;CMN;C;1;PMT;C;1;SSR;C;1;RUL;C;99
AVLRSP:D:00A:UN::SG16;SG16;TVL;M;1;MSD;C;1;LKP;C;1;PDT;C;1;SSR;C;99;RTI;C;1;SG17;C;5
AVLRSP:D:00A:UN::SG17;SG17;ERI;M;1;IFT;C;1
