 -2.34117699 -1.94823408 -1.40074885 -0.660370946  0.291356891  1.43954742
  2.72691607  4.05315781  5.28515816  6.27741194  6.89865494  7.05806303
  6.72368431  5.92753839  4.75550032  3.32455683  1.75355828  0.13519071
 -1.48384655 -3.10994864 -4.79580927 -6.62174082 -8.66976357 -10.9968071
 -13.6139803 -16.4777527 -19.4960537 -22.5474663 -25.5069771 -28.268219
 -30.7529869 -32.9039154 -34.6638069 -35.9531059 -36.658226 -36.6407471
 -35.7666283 -33.9449577 -31.1591549 -27.4752426 -23.0206547 -17.9397907
 -12.3431063 -6.27036762  0.315241724  7.49661303  15.3432922  23.8416729
  32.8379021  42.0135117  50.903614  58.9545021  65.6053543  70.3730164
  72.9200745  73.094368  70.9375916  66.6689911  60.6525879  53.3552094
 -1.7727983 -1.25318992 -0.521089911  0.478437722  1.77236617  3.34087372
  5.1048131  6.92504454  8.61686897  9.97860813  10.828723  11.0422707
  10.5766468  9.47893047  7.87245274  5.92610598  3.81493092  1.68245709
 -0.385921478 -2.37291622 -4.32168341 -6.31388998 -8.43994904 -10.7694035
 -13.3292665 -16.0961361 -19.0038929 -21.9637032 -24.8878345 -27.7066822
 -30.3699799 -32.8302383 -35.0150871 -36.8027496 -38.0157471 -38.4416962
 -37.878006 -36.1852112 -33.3273163 -29.380928 -24.5066605 -18.8917866
 -12.6852331 -5.95062113  1.3430537  9.28645802  17.9600677  27.351511
  37.2876816  47.4052925  57.1719971  65.9544067  73.1151581  78.1138535
  80.5874557  80.3951721  77.6243057  72.5641937  65.659935  57.4567795
 -1.17065823 -0.521180928  0.41040647  1.69977999  3.3845489  5.43901205
  7.75761843  10.1545248  12.3832874  14.1753426  15.2896528  15.5613575
  14.9360676  13.4798965  11.362031  8.8147068  6.0818696  3.37022686
  0.814646006 -1.53525579 -3.70674729 -5.77883148 -7.84888363 -10.0007935
 -12.2831869 -14.7029629 -17.2345409 -19.8392506 -22.485096 -25.1555748
 -27.8399811 -30.5060024 -33.0650368 -35.3473129 -37.1034431 -38.0395241
 -37.8794022 -36.4329987 -33.645443 -29.6058044 -24.509737 -18.5881634
 -12.0280104 -4.91505098  2.77845168  11.1542311  20.3079567  30.2342682
  40.7485466  51.4526939  61.7587547  70.9665604  78.3750839  83.3984528
  85.6578369  85.0309372  81.6544113  75.887352  68.2507935  59.3581352
 -0.646811068  0.116703957  1.24339163  2.8336134  4.93735743  7.52180719
  10.4506168  13.4841452  16.3055286  18.5705566  19.9715557  20.299612
  19.4884167  17.6271  14.9382429  11.7273674  8.31822395  4.99123192
  1.9399097 -0.746483386 -3.07407784 -5.11617279 -6.97655725 -8.75593472
 -10.5305529 -12.347477 -14.2347059 -16.2187653 -18.3380413 -20.6411514
 -23.1645489 -25.8938065 -28.7228794 -31.4309597 -33.694313 -35.1376228
 -35.4141388 -34.2884102 -31.6922226 -27.7311382 -22.636961 -16.6822395
 -10.0873575 -2.95438242  4.74730062  13.1366358  22.3311062  32.3405571
  42.9798164  53.8301697  64.2651596  73.5363007  80.8967133  85.729866
  87.6512299  86.5614319  82.6447449  76.3225632  68.179184  58.879158
 -0.371778548  0.465473175  1.75841379  3.63536024  6.15956593  9.28929424
  12.8531914  16.55196  19.9919529  22.7475891  24.440485  24.8160419
  23.7971325  21.4996758  18.205637  14.3012295  10.1979237  6.25739002
  2.73830605 -0.225431934 -2.61559844 -4.49856043 -5.98555708 -7.1977067
 -8.24522877 -9.22409439 -10.2262897 -11.3538342 -12.724124 -14.4561729
 -16.6352215 -19.2634563 -22.2152596 -25.2185879 -27.8788719 -29.7476578
 -30.4193001 -29.6259136 -27.2970238 -23.5612144 -18.687397 -12.9853773
 -6.7009716  0.0570191815  7.33153868  15.2674427  24.0126724  33.6024055
  43.8641968  54.3761101  64.4941025  73.4440689  80.4544907  84.8949356
  86.3848038  84.8486938  80.5113449  73.8419647  65.4685822  56.0844536
 -0.56653583  0.277386725  1.68182313  3.80522132  6.72366714  10.3837662
  14.574955  18.9338322  22.9862499  26.2230797  28.1947479  28.6021156
  27.3596668  24.6134796  20.7089005  16.1171684  11.3418713  6.83003235
  2.90888786 -0.240722418 -2.5754137 -4.15564585 -5.10319328 -5.56473398
 -5.69128561 -5.63542557 -5.56023598 -5.64830685 -6.09758043 -7.09526968
 -8.77008438 -11.1348648 -14.0408401 -17.1662617 -20.0543537 -22.1984863
 -23.1533298 -22.6379395 -20.5952187 -17.1857643 -12.7167187 -7.52946806
 -1.88505387  4.11288071  10.5310335  17.5503139  25.3587437  34.027771
  43.4119034  53.1047249  62.4674797  70.72509  77.1045303  80.9788437
  81.9800034  80.054863  75.45681  68.6832886  60.3815041  51.2474594
 -1.47662628 -0.71747452  0.721382797  3.02933884  6.29322815  10.4439907
  15.2274609  20.2128048  24.8441715  28.5299606  30.7522736  31.1710587
  29.6958733  26.505724  22.0112534  16.7701283  11.379241  6.37206459
  2.14523792 -1.07337427 -3.21647644 -4.34173965 -4.58664799 -4.13037205
 -3.17248535 -1.9292655 -0.63952744  0.433086157  1.0145309  0.858447552
 -0.195960969 -2.16173315 -4.86120367 -7.92508745 -10.8455133 -13.0765276
 -14.1564026 -13.814024 -12.0237741 -8.98853397 -5.05523252 -0.590906382
  4.1387291  9.04737949  14.2369051  19.9340668  26.3759136  33.6801796
  41.7416763  50.1874466  58.4063377  65.6467514  71.1569901  74.3306122
  74.8198318  72.5903473  67.9102097  61.2829247  53.3484726  44.7788467
 -3.32811046 -2.76177096 -1.37914276  1.03944433  4.58784199  9.17600155
  14.5012894  20.0628548  25.2237244  29.3133087  31.7505341  32.1596222
  30.4490452  26.8325729  21.7862473  15.9533033  10.0229263  4.61444139
  0.193505347 -2.96579409 -4.77447462 -5.2918005 -4.67777348 -3.152704
 -0.973844349  1.57136452  4.16471672  6.46348286  8.12569141  8.85902309
  8.48611069  7.00746536  4.63749552  1.79203606 -0.980633378 -3.11405587
 -4.15295982 -3.85854912 -2.25422764  0.405003548  3.73080683  7.33562994
  10.9583483  14.5402956  18.2277088  22.3006039  27.0514183  32.6514702
  39.0461998  45.9110031  52.6816063  58.6516876  63.1115952  65.4911575
  65.4699097  63.0290947  58.4379692  52.1850204  44.8780594  37.1404495
 -6.27097559 -6.0094862 -4.77485895 -2.31909394  1.45354021  6.42569304
  12.2410889  18.3266869  23.9659386  28.4138737  31.0322762  31.4149857
  29.4726238  25.4542809  19.8999214  13.5360727  7.14242172  1.42346013
 -3.08595777 -6.06553459 -7.40617085 -7.17306232 -5.55617428 -2.82687759
  0.689330935  4.62500572  8.57816505  12.1288261  14.8757477  16.494833
  16.8087673  15.8467445  13.8694792  11.3406572  8.84139347  6.94395256
  6.0785985  6.43386793  7.92350197  10.23277  12.9308615  15.6137228
  18.031435  20.1598091  22.1947803  24.4729614  27.3444157  31.036932
  35.5522041  40.6237183  45.7481461  50.2813988  53.5729599  55.1025276
  54.5840378  52.0128059  47.6492844  41.950325  35.4714699  28.7676067
 -10.3217125 -10.4655342 -9.45822239 -7.0264163 -3.07829881  2.23500752
  8.49869919  15.0659218  21.142601  25.9141216  28.6905937  29.0397034
  26.875742  22.4818897  16.4590378  9.6139164  2.81511521 -3.1471889
 -7.66675234 -10.3747435 -11.1413641 -10.0404959 -7.2988615 -3.24902201
  1.70363331  7.10128355  12.4517584  17.2575417  21.0644989  23.5287361
  24.4879303  24.0142384  22.4249477  20.2355804  18.057169  16.4594707
  15.8366117  16.3160324  17.7406025  19.7320061  21.8171387  23.5783424
  24.7806759  25.4373112  25.7947044  26.2447548  27.192585  28.9201736
  31.4852276  34.6825562  38.0770531  41.0974197  43.1643143  43.818306
  42.8150063  40.1655807  36.1173172  31.0857944  25.5615826  20.0178528
 -15.3207512 -15.9430323 -15.2183352 -12.8516293 -8.7604866 -3.13514519
  3.54775119  10.5673237  17.0547676  22.1303711  25.0568581  25.3779068
  23.0105762  18.2684841  11.8086081  4.5138979 -2.65954995 -8.83395481
 -13.3271856 -15.7165728 -15.8479662 -13.8039312 -9.85259151 -4.39661598
  2.06737661  8.98002529  15.7508059  21.8015804  26.6281109  29.8746853
  31.4050751  31.3460026  30.0808544  28.1827354  26.2942963  24.9810448
  24.5976963  25.2074127  26.5804901  28.2753334  29.7783413  30.6606045
  30.7037449  29.9579506  28.7175255  27.4245529  26.5324707  26.3703022
  27.0456505  28.4110165  30.0991459  31.6148224  32.4560776  32.23209
  30.7476254  28.0350819  24.3307838  20.0077152  15.4872169  11.1549253
 -20.9198551 -22.0538063 -21.6363487 -19.3548603 -15.1404657 -9.22518349
 -2.14759016  5.30019951  12.1794062  17.5503063  20.6316261  20.9432354
  18.401371  13.3436451  6.47569799 -1.24919617 -8.78983974 -15.1789293
 -19.6528263 -21.7276821 -21.218504 -18.2132568 -13.0228014 -6.12574625
  1.88112795  10.3271961  18.5155563  25.7829075  31.5748405  35.5276947
  37.5379868  37.794693  36.7544861  35.0538101  33.3709679  32.2701645
  32.0691032  32.7692795  34.0715828  35.4745941  36.4276199  36.4929543
  35.4695854  33.4433289  30.7522945  27.882185  25.3258533  23.4489574
  22.3981609  22.073616  22.1682892  22.2588291  21.9206047  20.8353004
  18.8637562  16.0680141  12.6815996  9.04134655  5.50332022  2.3669827
 -26.6092148 -28.2413406 -28.1247711 -25.9336586 -21.6146164 -15.4400024
 -8.00533772 -0.166382983  7.07671499  12.7314634  15.9765854  16.3073387
  13.6335049  8.30732727  1.07238209 -7.05722046 -14.9609594 -21.5828514
 -26.0738659 -27.8820457 -26.7838593 -22.8667336 -16.4815674 -8.1838522
  1.32565582  11.2601204  20.8117504  29.2294693  35.9082756  40.4782562
  42.8716202  43.3429794  42.4256363  40.8224907  39.250721  38.2767258
  38.1853027  38.9209747  40.1201248  41.2263222  41.655941  40.9656906
  38.9738235  35.801899  31.82967  27.5815144  23.5816727  20.2212582
  17.6723537  15.8680563  14.5475969  13.3484516  11.916995  10.0068769
  7.54017401  4.61822748  1.48388481 -1.5498811 -4.18182755 -6.19130039
 -31.783762 -33.8548813 -34.0080605 -31.9089108 -27.5186768 -21.143486
 -13.4244089 -5.26675367  2.28214025  8.18858051  11.5977077  11.9802828
  9.2332468  3.71178007 -3.81726217 -12.2935705 -20.529211 -27.386652
 -31.9332676 -33.5460014 -31.95681 -27.2455177 -19.7965012 -10.2368279
  0.632921576  11.9131279  22.6885376  32.1238136  39.5666809  44.6434402
  47.3230476  47.9252472  47.0582237  45.4892502  43.972744  43.0769272
  43.0547523  43.7960014  44.875679  45.6860275  45.614563  44.2168427
  41.3349037  37.1301918  32.0268326  26.5876999  21.3642082  16.7637939
  12.970088  9.93183327  7.4160676  5.10441494  2.70213747  0.0293583591
 -2.92877126 -6.02313662 -8.98846722 -11.5205812 -13.3587065 -14.3493719
 -35.8374367 -38.2516441 -38.6300049 -36.6342049 -32.2363892 -25.7645416
 -17.8871078 -9.5375433 -1.78947246  4.2994132  7.85153341  8.31601715
  5.57151747 -0.036732696 -7.7368679 -16.443224 -24.9204979 -31.9663029
 -36.575489 -38.0588913 -36.1030312 -30.7743549 -22.4812355 -11.9101601
  0.052456487  12.4094276  24.1532936  34.3784027  42.3962402  47.8359108
  50.7044449  51.3829613  50.5470581  49.0187912  47.5802536  46.7932663
  46.8728447  47.6502838  48.637722  49.1767883  48.6293488  46.5555954
  42.8295784  37.6622658  31.5314064  25.0450993  18.7835541  13.1656494
  8.37477493  4.35778713  0.888829708 -2.3268764 -5.54213381 -8.88100243
 -12.2981319 -15.5919294 -18.4639244 -20.60429 -21.7773724 -21.8829517
 -38.2648315 -40.9054565 -41.4649162 -39.6054688 -35.303524 -28.8921242
 -21.0429173 -12.6897488 -4.90516043  1.25216997  4.89793491  5.4666214
  2.81564951 -2.73220801 -10.4208679 -19.1657486 -27.7131519 -34.8232956
 -39.441555 -40.8284111 -38.6321869 -32.903923 -24.0652962 -12.8438253
 -0.18702139  12.8388643  25.163847  35.8392143  44.1618004  49.7765541
  52.7318878  53.4642143  52.7028198  51.3065033  50.0656166  49.5174637
  49.8240356  50.7468224  51.7280235  52.0560303  51.069252  48.3397408
  43.7853088  37.6814194  30.5751057  23.1329632  15.9718781  9.52239037
  3.9595077 -0.787373304 -4.95756626 -8.84444523 -12.6791334 -16.5451984
 -20.3456135 -23.8273602 -26.6531315 -28.4967556 -29.1340141 -28.503458
 -38.7470398 -41.4968071 -42.2079697 -40.5466156 -36.4842834 -30.3388233
 -22.7567825 -14.6403618 -7.02961683 -0.956867099  2.70698619  3.39280915
  0.937354505 -4.36969995 -11.8093166 -20.3281212 -28.6899033 -35.6552391
 -40.154705 -41.426033 -39.0960999 -33.204525 -24.1763287 -12.7568245
  0.0794669762  13.2387953  25.6326008  36.310215  44.5864067  50.1423492
  53.0735893  53.8636627  53.2760773  52.1798477  51.3445816  51.2556419
  51.9986725  53.2478943  54.3643036  54.578495  53.2074242  49.8434982
  44.462471  37.4223709  29.3589306  21.0145645  13.054986  5.92696142
 -0.206897244 -5.44663811 -10.0630713 -14.3694324 -18.5965958 -22.8064022
 -26.8640614 -30.472971 -33.2581863 -34.8722687 -35.0924034 -33.8822823
 -37.2027359 -39.9648094 -40.8244743 -39.4527397 -35.8049278 -30.1613483
 -23.1140099 -15.5007534 -8.2971735 -2.48128176  1.11116457  1.92091644
 -0.232338041 -5.09949541 -12.0178432 -19.9956264 -27.8533459 -34.3958244
 -38.5825424 -39.665905 -37.2774467 -31.4557056 -22.6215248 -11.5126972
  0.91008985  13.5770235  25.4365368  35.5880623  43.4061279  48.6339836
  51.4218941  52.2901115  52.0118217  51.4328423  51.2658463  51.9104042
  53.3481178  55.1461029  56.5726509  56.7968636  55.1177025  51.1574211
  44.964138  36.9959259  27.9956284  18.7982197  10.1308346  2.46302676
 -4.05544186 -9.56147671 -14.3707628 -18.8340797 -23.2020283 -27.534771
 -31.6777992 -35.3049164 -38.0119324 -39.4317017 -39.3373795 -37.7060547
 -33.7955132 -36.511467 -37.5496025 -36.5835838 -33.5389442 -28.6361828
 -22.3849335 -15.5293694 -8.95285892 -3.55490232 -0.116951823  0.824574828
 -0.922398627 -5.1534543 -11.2771826 -18.3900356 -25.4063129 -31.2196064
 -34.8650742 -35.6526604 -33.2507324 -27.7127171 -19.4513226 -9.17195129
  2.22173023  13.7400465  24.4298325  33.4985123  40.4263382  45.0466385
  47.5714531  48.5448837  48.7212982  48.8857307  49.6545448  51.3065147
  53.6926422  56.2564201  58.1666412  58.5320015  56.64011  52.1531868
  45.2034988  36.3615456  26.4890556  16.5240135  7.26326513 -0.795481384
 -7.51360512 -13.067337 -17.8242855 -22.1844025 -26.4336891 -30.6493282
 -34.6768303 -38.1787338 -40.7357559 -41.9685287 -41.6453896 -39.7474747
 -28.9012222 -31.5624199 -32.8429565 -32.4124069 -30.1512642 -26.1992207
 -20.9604721 -15.063447 -9.2800045 -4.41554928 -1.1851033 -0.0936050862
 -1.3403182 -4.76670027 -9.86181545 -15.8292093 -21.7062035 -26.5131207
 -29.4035339 -29.7864628 -27.4005547 -22.3329201 -14.9875336 -6.01588678
  3.77610159  13.5331907  22.4604759  29.9294739  35.5698624  39.3300743
  41.4876595  42.5945587  43.3555527  44.4569092  46.3812332  49.2561836
