  5.08226347  5.10079336  5.12236118  5.14735079  5.17617035  5.20925331
  5.24705219  5.29003716  5.33868694  5.39348555  5.45491219  5.52343416
  5.59949398  5.6835022  5.77582216  5.87675953  5.98654842  6.10533762
  6.23317957  6.37001657  6.51566839  6.66982412  6.83203268  7.00169468
  7.17806101  7.3602314  7.54715347  7.73763084  7.93033171  8.12379932
  8.31646919  8.50668526  8.69272804  8.87283039  9.04521656  9.20811653
  9.35980701  9.49863911  9.62306023  9.73165703  9.82316971  9.89652157
  9.95084  9.98547268  10.  9.99424839  9.96828651  9.92242908  9.85722542
  9.77345753  9.67211533  9.55438137  9.42160511  9.27528477  9.11702728
  8.9485302  8.77154446  8.58784771  8.39921379  8.20738792  8.01405144
  7.82081127  7.62917233  7.44052172  7.2561121  7.07705688  6.90432072
  6.73871279  6.58089304  6.4313693  6.29050541  6.1585269  6.03553343
  5.92150259  5.81631231  5.7197423  5.63149309  5.55119753  5.4784317
  5.41272736  5.35358334  5.30047321  5.25285769  5.21018934  5.17191982
  5.13750792  5.10642004  5.07813835  5.05216026  5.02800322  5.00520658
  4.9833293  4.96195745  4.94070101  4.91919661  4.89711094  4.87413788
  4.8500061  4.82447815  4.79735613  4.76848221  4.7377429  4.70507574
  4.67046928  4.63396835  4.59567738  4.55576515  4.51446295  4.47206974
  4.42895031  4.38553572  4.34231663  4.29984617  4.25872517  4.21960068
  4.18315268  4.15008402  4.1211071  4.0969286  4.07823324  4.06567097
  4.05983305  4.06124163  4.0703311  4.08743048  4.11275291  4.14638233
  4.18826246  4.23819304  4.29582119  4.36064577  4.43201733  4.50914383
  4.5911026  4.67684889  4.76523495  4.85502481  4.94491434  5.03355217
  5.11956215  5.20156384  5.278193  5.34812641  5.41009331  5.46290207
  5.50544643  5.536726  5.55584955  5.56204844  5.55467892  5.53322649
  5.49730492  5.44665813  5.38115644  5.30079365  5.20568371  5.09605789
  4.97225809  4.83473492  4.68404627  4.52085209  4.34591293  4.16009188
  3.96434832  3.75974178  3.54742765  3.32865715  3.10477543  2.87721419
  2.64749098  2.41719866  2.18799543  1.96159458  1.73974764  1.52422917
  1.31681669  1.11926842  0.933300674  0.760564268  0.602618217  0.460908026
  0.336734176  0.231238157  0.145376399  0.0799009055  0.0353478678
  0.0120234657  0.00999999978  0.0291093756  0.0689467117  0.12887758
  0.208047539  0.305398941  0.419688553  0.549510062  0.693320096  0.849464655
  1.01620901  1.19176638  1.37432551 -8.76679897 -8.90909767 -9.04800415
 -9.18218422 -9.31030178 -9.43102551 -9.54306412 -9.64518166 -9.73622322
 -9.81513214 -9.88097382 -9.93294621 -9.97040272 -9.99285793 -10. -9.99169064
 -9.9679718 -9.92905807 -9.87533474 -9.80734348 -9.72577381 -9.63144207
 -9.52527237 -9.40828419 -9.28155899 -9.14622688 -9.00343895 -8.85434437
 -8.70007133 -8.54170513 -8.38027287 -8.21672821 -8.0519352 -7.88666391
 -7.7215848 -7.55726337 -7.39416409 -7.23265648 -7.07301855 -6.91545296
 -6.76009655 -6.60703897 -6.45633554 -6.30803013 -6.16216993 -6.01882792
 -5.87811565 -5.74020386 -5.60533476 -5.47383547 -5.34612656 -5.22272873
 -5.10426283 -4.99145174 -4.88511133 -4.78614235 -4.69551468 -4.61425304
 -4.54341221 -4.48405552 -4.43722582 -4.40391922 -4.3850565 -4.38144827
 -4.39377546 -4.42255211 -4.46810865 -4.53056669 -4.60982132 -4.70553112
 -4.81710958 -4.94372559 -5.08430386 -5.23753977 -5.4019146 -5.57571602
 -5.75706863 -5.94396257 -6.13429022 -6.32588482 -6.51655769 -6.70414495
 -6.88653851 -7.06173182 -7.22785473 -7.38320398 -7.5262723 -7.65577364
 -7.77065945 -7.87013292 -7.95365381 -8.02093887 -8.07195568 -8.10691833
 -8.12626362 -8.13063812 -8.12086964 -8.09794712 -8.06299019 -8.01721859
 -7.96192741 -7.89845753 -7.82816648 -7.75240231 -7.67248821 -7.58969259
 -7.50521708 -7.4201827 -7.33561897 -7.25245428 -7.17151546 -7.09352303
 -7.01909781 -6.9487586 -6.88293266 -6.82196331 -6.76611662 -6.71559429
 -6.67054081 -6.63105822 -6.59721231 -6.56904507 -6.54658365 -6.52984905
 -6.51886082 -6.5136447 -6.51423597 -6.52068377 -6.53304625 -6.5513978
 -6.57581663 -6.60639095 -6.64320278 -6.68632841 -6.73582363 -6.7917161
 -6.85399294 -6.92259264 -6.9973855 -7.07816505 -7.16463757 -7.25640583
 -7.35296059 -7.45366955 -7.55777025 -7.66436529 -7.77241755 -7.88075018
 -7.98804855 -8.09286976 -8.19364834 -8.2887125 -8.37630081 -8.45458221
 -8.52168179 -8.57570457 -8.61476994 -8.63704109 -8.64075947 -8.62427425
 -8.58608818 -8.52488041 -8.43954086 -8.32921028 -8.19329071 -8.0314846
 -7.84380388 -7.63059092 -7.39251614 -7.13059855 -6.84618282 -6.54094505
 -6.21686792 -5.87622643 -5.52155399 -5.15561581 -4.78137255 -4.40193796
 -4.02053595 -3.64045596 -3.26500988 -2.89748001 -2.54107642 -2.19889116
 -1.87385404 -1.56869602 -1.28591084 -1.0277245 -0.796066821 -0.592552662
 -0.418462485 -0.274733245 -0.161952347 -0.0803604126 -0.0298544597
 -0.00999999978 -0.0200487915 -0.0589564592 -0.125408188 -0.217847124
