   3.4688957e+01   0.0000000e+00
   2.2184002e+01   0.0000000e+00
   3.4788467e+01   0.0000000e+00
   2.1822032e+01   0.0000000e+00
   3.6407086e+01   0.0000000e+00
   4.8837670e+01   0.0000000e+00
   3.1228286e+01   0.0000000e+00
   4.1700397e+01   0.0000000e+00
   2.9783908e+01   0.0000000e+00
   3.8729634e+01   0.0000000e+00
   5.3564779e+01   0.0000000e+00
   3.2520346e+01   0.0000000e+00
   2.3335451e+01   0.0000000e+00
   3.8591158e+01   0.0000000e+00
   4.2743534e+01   0.0000000e+00
   3.5265023e+01   0.0000000e+00
   2.3513174e+01   0.0000000e+00
   5.4568580e+01   0.0000000e+00
   3.0535728e+01   0.0000000e+00
   2.0965538e+01   0.0000000e+00
   3.8394963e+01   0.0000000e+00
   4.0425993e+01   0.0000000e+00
   2.1186167e+01   0.0000000e+00
   4.4735032e+01   0.0000000e+00
   2.7475746e+01   0.0000000e+00
   3.0874146e+01   0.0000000e+00
   4.9975143e+01   0.0000000e+00
   2.9224631e+01   0.0000000e+00
   5.6938177e+01   0.0000000e+00
   3.4705571e+01   0.0000000e+00
   2.5756503e+01   0.0000000e+00
   3.8240854e+01   0.0000000e+00
   2.7671681e+01   0.0000000e+00
   2.1772849e+01   0.0000000e+00
   3.9821684e+01   0.0000000e+00
   3.5733949e+01   0.0000000e+00
   3.7457455e+01   0.0000000e+00
   4.6872168e+01   0.0000000e+00
   2.9659389e+01   0.0000000e+00
   3.2104435e+01   0.0000000e+00
   4.1373046e+01   0.0000000e+00
   3.7078705e+01   0.0000000e+00
   3.4637041e+01   0.0000000e+00
   2.0174608e+01   0.0000000e+00
   1.8376984e+01   0.0000000e+00
   3.3038208e+01   0.0000000e+00
   3.1787737e+01   0.0000000e+00
   4.3469562e+01   0.0000000e+00
   1.7570199e+01   0.0000000e+00
   3.3228606e+01   0.0000000e+00
   3.6176432e+01   0.0000000e+00
   3.6519002e+01   1.0000000e+00
   2.2681823e+01   1.0000000e+00
   3.0144794e+01   1.0000000e+00
   3.2800038e+01   1.0000000e+00
   6.0694394e+01   1.0000000e+00
   5.0196223e+01   1.0000000e+00
   3.2230999e+01   1.0000000e+00
   3.3458786e+01   1.0000000e+00
   5.2690228e+01   1.0000000e+00
   4.6971378e+01   1.0000000e+00
   4.8838985e+01   1.0000000e+00
   7.0504678e+01   1.0000000e+00
   3.2023827e+01   1.0000000e+00
   4.9562114e+01   1.0000000e+00
   6.5435893e+01   1.0000000e+00
   4.5924922e+01   1.0000000e+00
   4.0776002e+01   1.0000000e+00
   3.0741914e+01   1.0000000e+00
   5.8493862e+01   1.0000000e+00
   4.7453543e+01   1.0000000e+00
   4.2430639e+01   1.0000000e+00
   3.1757754e+01   1.0000000e+00
   4.4649196e+01   1.0000000e+00
   4.5056970e+01   1.0000000e+00
   5.6427879e+01   1.0000000e+00
   4.2648685e+01   1.0000000e+00
   2.9080317e+01   1.0000000e+00
   4.4266871e+01   1.0000000e+00
   4.6398834e+01   1.0000000e+00
   5.5243505e+01   1.0000000e+00
   5.6417111e+01   1.0000000e+00
   6.0720925e+01   1.0000000e+00
   4.3170782e+01   1.0000000e+00
   4.3947776e+01   1.0000000e+00
   4.1640029e+01   1.0000000e+00
   3.4075534e+01   1.0000000e+00
   3.7826475e+01   1.0000000e+00
   4.3984383e+01   1.0000000e+00
   4.6702409e+01   1.0000000e+00
   4.6356652e+01   1.0000000e+00
   3.4903208e+01   1.0000000e+00
   3.2644660e+01   1.0000000e+00
   5.2134056e+01   1.0000000e+00
   4.5577437e+01   1.0000000e+00
