           0.           56.         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF          151.         INDEF          151.         INDEF      43.14981         INDEF         INDEF            0.      -4.37047         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF  INDEF  INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF         INDEF     1     0 INDEF INDEF         INDEF         INDEF
     2.008628      108.7111      7.082743      36.11504      25.53719     0.6335171         INDEF      80.05124         INDEF          151.         INDEF          151.         INDEF     -2.960584         INDEF         INDEF      1.190488     -5.090685     0.0731473    0.06852913          329.         1359.      -6.29299     -7.833049      3     13     -1.420167        2.1003      1.400123      2.035062    -0.3835467      1.779781    -0.7512108      1.778985    13     0   1  4      5.813806            2.
     2.209491      109.1716      7.268439      37.06191      26.20673     0.6335171         INDEF      80.05124         INDEF          151.         INDEF          151.         INDEF      -3.70073      22.79531      6.159681      1.219195     -5.095274    0.07480478     0.0699811          550.         1359.     -6.850906     -7.833049      5     13     -1.291413      8.055304      1.263906      7.882634    -0.4483192       3.02205    -0.8492846      5.367808    13     0   1  4      5.813806            2.
      2.43044      109.5215      7.873628      40.14778      28.38877     0.6335171         INDEF      80.05124         INDEF          151.         INDEF          151.         INDEF     -8.588767      43.06963      5.014647      1.248594     -5.098749    0.08100271    0.07537699          550.         2242.     -6.850906     -8.376589      5     21    -0.6904032      3.499706     0.6208591      3.153426    -0.1866973      1.050668    -0.5180279      2.640424    13     0   1  4      5.813806            2.
     2.673484      107.4341      6.897905      36.50029       25.8096     0.6335171         INDEF      80.05124         INDEF          151.         INDEF          151.         INDEF     -3.706365      34.84796      9.402195      1.278702     -5.077856    0.07204962    0.06756353          795.         2242.     -7.250917     -8.376589      7     21     -1.540609      14.51827     0.8339012       7.89308    -0.1558023      1.722166      -1.10534      10.42729    14     0   1  4      5.813806            2.
     2.940832      106.4432      6.262341      33.13719      23.43153     0.6335171         INDEF      80.05124         INDEF          151.         INDEF          151.         INDEF     -3.535302      31.00662      8.770573      1.309536     -5.067795    0.06583261    0.06206799         1239.         2652.     -7.732678     -8.558933     11     25     -1.379299      12.10505      1.066336      9.361252    -0.4092633      3.601209     -0.919645      8.070547    14     0   4  4      1.167852            2.
     3.234915      100.2235       4.43716      24.30333      17.18505     0.5053211     0.4141044      80.05124       33.5845          151.      1.303712          151.     0.7644715     -5.297674      20.57682      3.884124      1.341114     -5.002424    0.04916477    0.04703426         1865.         3687.     -8.176697     -8.916682     17     37    -0.6823865      2.671238     0.3637167      1.448775    -0.3747274      1.467695     -0.844972      3.287175    15     0  10  0     0.7087996            2.
     3.558407      99.82403      4.460671       24.4321       17.2761     0.5771831     0.4447774      79.94279      33.18995          151.      1.797015          151.     0.9193864     -3.782808      8.963954      2.369656      1.373453     -4.998087     0.0496335    0.04746437         1807.         3687.     -8.142396     -8.916682     17     37    -0.8574498      2.070592     0.6242854      1.529258    -0.3510419      0.872679    -0.9474153      2.259873    15     0  14  0     0.9717403            2.
     3.914248       98.7835      4.416556      24.98381      17.66623     0.5679443     0.3440495      79.32189      25.81796          151.      1.473127          151.     0.7950402     -4.428024      16.69377      3.770028      1.406572     -4.986711    0.04966116    0.04748869         2036.         4396.     -8.271944     -9.107644     19     45    -0.7803116      2.956714       0.35746      1.378814    -0.2924899      1.121717    -0.6954061      2.629468    16     0  10  0      1.180668            2.
     4.305673      97.07259      3.514435       20.4925      14.49039     0.6159071     0.1350762      81.60825      10.15452          151.     0.7207323          151.     0.3568985     -7.191154      11.45444      1.592851       1.44049     -4.967741    0.04003763     0.0386138         2423.         5657.     -8.460883     -9.381465     23     61    -0.3998108     0.6503188     0.1822655     0.3155551   -0.07990786     0.1609094    -0.2987883     0.4846632    17     0  50  2     0.3037987            2.
      4.73624      94.88738      3.436267       20.6176      14.57885     0.6159071    0.09374603      78.45944      6.945008          151.      0.540696          151.     0.2806528     -8.658022      10.32621      1.192676      1.475226     -4.943021     0.0400486    0.03862381         2684.         6356.     -8.571957     -9.507959     25     69    -0.2725649     0.3392371    0.08763564     0.1393445    -0.0985873     0.1402443    -0.1962787     0.2454408    18     0  12  0     0.4794017            2.
     5.209864      79.78121      3.914739      28.22958      19.96133     0.3450726     0.1513103      66.17582      15.32039          151.     0.5545354          151.     0.4468799      -7.82912      10.08197      1.287753      1.510799     -4.754752    0.05462694    0.05200958         5261.         7709.     -9.302671     -9.717495     55     89    0.08721745     0.1558824    0.07221914     0.1429379    -0.0322194     0.1141335    0.08502693     0.1530944    26     0  10  0     0.5879376            2.
     5.730851      76.91502      3.440966      26.20562      18.53017     0.3545742    0.08762507      60.27037      8.882036          151.     0.3512882          151.     0.3000719     -11.22913      8.268257     0.7363219       1.54723     -4.715028    0.04969263    0.04751778         6259.         8549.     -9.491262     -9.829788     67    101     0.0285438    0.06756858     0.0885367    0.09069416   -0.09176821    0.09074746    0.05541708    0.07222795    29     0  10  0   0.004438632            2.
     6.303936       66.8274      3.374516      27.82697      19.67664     0.2614906     0.1309224      61.61387      16.71917          151.     0.5189642          151.     0.4596542     -8.788597      7.345688     0.8358204      1.584539     -4.562387     0.0562582    0.05348587         7786.         9782.     -9.728287     -9.976069     89    121    0.07088405     0.1013736     0.1312457     0.1368229    -0.1720753     0.1606665     0.1440668     0.1399133    34     0  10  0     0.1059007            2.
      6.93433      59.53351      3.096707      27.34937      19.33893     0.2020145     0.2267505      67.31718      36.12656          151.     0.9410984          151.     0.8385946     -4.671924      5.835872      1.249137      1.622748     -4.436903     0.0579977     0.0550561         9883.        11203.     -9.987222     -10.12334    121    145   -0.04453346     0.1452563     0.2155887     0.3005298    -0.3838859     0.4936668    0.07162666     0.1470186    39     0  10  0     0.1169419            2.
     7.627763      57.68166      2.609345      23.91504      16.91049     0.2389499     0.1734397      77.26933      23.99523          151.     0.8379387          151.     0.7017126     -4.431288      4.481357      1.011299      1.661879     -4.402595    0.05026102    0.04803705        10839.        13272.     -10.08747     -10.30734    137    185    -0.2005424     0.2284006     0.1482979     0.1824979    -0.2601854     0.2794265    -0.1309978     0.1619436    42     0  10  0     0.3733571            2.
     8.390539      56.08913       2.45423      23.02272      16.27952     0.2880733     0.1368718      77.18849      16.01351          151.     0.7709141          151.     0.6109128     -4.487137       3.97015     0.8847846      1.701953     -4.372197    0.04857779    0.04649734        11918.        15075.     -10.19051     -10.44564    159    221     -0.194449     0.1919268     0.1666812     0.1703444    -0.2404702     0.2255904   -0.08932929     0.1091264    44     0  10  0    0.01630505            2.
     9.229593       52.8658      2.458855      24.09176      17.03545     0.2942728     0.1151197      71.72661      13.19245          151.     0.7110293          151.     0.5739241     -4.728106      3.547528     0.7503064      1.742993     -4.307937    0.05171156     0.0493598        13512.        17847.      -10.3268     -10.62891    185    277   -0.08476849      0.100119    0.09721034     0.1066112    -0.2532515     0.2016208  -0.002738534    0.06792057    48     0  50  2      1.455573            2.
     10.15255       47.5349      2.156097      22.61333      15.99004     0.2580235     0.2504533      71.72661      32.39759          151.      1.631831          151.       1.37063     -1.817331      2.860354      1.573932      1.785023     -4.192532    0.05039883    0.04816294        15852.        20109.     -10.50021     -10.75848    233    325    0.03708192     0.1757482     0.1589429     0.2994154    -0.5161059     0.8259358   -0.03308667     0.1572453    55     0  50  2      1.066261            2.
     11.16781      46.26994      1.999795      21.90666      15.49035     0.2580235     0.1572436      59.87443      20.17475          151.      1.092717          151.     0.9782107      -2.45173      2.338748     0.9539176      1.828066     -4.163247    0.04796982    0.04593992        18596.        22583.     -10.67355     -10.88445    291    385    0.03084934     0.1036333     0.2395648      0.249224    -0.1226002     0.1512056     0.1541635     0.1756212    60     0  10  0     0.2531856            2.
     12.28459      40.91956      1.305103      15.44219      10.91927     0.1800344     0.1154584      57.12727        20.344          151.     0.8139632          151.     0.7670681     -2.143515      1.472255     0.6868414      1.872148     -4.029828    0.03519344    0.03408766        23069.        26509.     -10.90757     -11.05848    391    481    0.01262399    0.06969492    0.07362423    0.08543078    0.01444716     0.0688868    0.09325788    0.09334052    70     0  50  2     0.7969518            2.
     13.51305      40.47523      1.269408      15.33832      10.84583     0.2573612     0.0741891      38.91154      9.586498          151.     0.5792282          151.     0.6063815     -2.386177      1.245088     0.5217919      1.917292     -4.017973    0.03459716    0.03352833        24549.        30037.     -10.97508     -11.19414    429    577   -0.05657468    0.05733025   0.006820877    0.04906671    0.02287305    0.05025455   -0.03969254    0.05287723    73     0  10  0      0.267044            2.
     14.86435      35.88209     0.9951698      12.97543      9.175012     0.1668701    0.04583233       46.9893      8.604305          151.     0.3773615          151.     0.3737919     -2.942554     0.8859074     0.3010675      1.963525     -3.887194    0.03053784    0.02970219        30151.        33581.     -11.19825     -11.31523    577    681   -0.02078873    0.02780803  -1.051534E-4    0.02711051  -0.002600746    0.02697157    0.02400733    0.02793333    85     0  10  0    0.01431601            2.
     16.35079      29.55498     0.7908736      11.12858      7.869093    0.06380382    0.03963183       37.3061      18.31812          151.      0.332171          151.     0.3368932     -3.137991     0.7261506     0.2314062      2.010873     -3.676577    0.02944946    0.02867198        36730.        38467.     -11.41255     -11.46272    783    845   -0.02593992    0.02143394    0.02224292    0.02128643    0.01507867    0.02052929     0.0336841    0.02175277    99     0  10  0    0.05335545            2.
     17.98587      26.82181      0.765083      11.13978      7.877011     0.1115231    0.03851333      65.68756      10.44863          151.      0.378851          151.     0.3563735     -2.457403      0.622282     0.2532275      2.059363      -3.57122    0.03142071    0.03053665        40273.        42694.     -11.51254     -11.57592    905   1005   -0.03379205    0.02245015   -0.04032068    0.02320514   -0.03264236    0.02208559   -0.01001061    0.02071919   106     0  30  0     0.3395313            2.
     19.78446      24.25318     0.8586987      12.96607      9.168393     0.1475376    0.03189612      81.53626       6.66765          151.     0.3624703          151.     0.3216865     -2.424701     0.5804585     0.2393938      2.109022     -3.461922    0.03913808    0.03777647        43847.        47493.     -11.60485     -11.69157   1043   1225    0.03736032     0.0198078   -0.04241181    0.02045975   7.363325E-4     0.0174994   -0.02616969    0.01867184   114     0  50  2      2.169577            2.
      21.7629      23.13211     0.7681788      11.75088      8.309124     0.2544773    0.02822375      81.53626      3.656226          151.      0.397619          151.      0.321025     -2.028177     0.4868255     0.2400311      2.159878     -3.410538    0.03666782    0.03546977        45388.        52222.     -11.64235     -11.79463   1109   1481   -0.01180309    0.01831743    -0.0522779    0.02206228   0.008614151    0.01818169  -0.005621408    0.01817833   117     0  50  2      1.162802            2.
     23.93919       18.7182     0.7296473      11.71987        8.2872     0.2544773    0.02800287      81.53626      3.636107          151.     0.4340301          151.       0.35116      -1.52185      0.408687     0.2685461      2.211961      -3.18066     0.0431695    0.04151869        50123.        56671.     -11.75009      -11.8834   1337   1789   -0.02510868    0.01969329    0.01558015    0.01897696    0.03841458    0.02089878  -0.001686615    0.01820302   129     0  10  0     0.3860483            2.
     26.33311      11.45277     0.6299465      10.87456      7.689477     0.1718134    0.01705974      78.29796      3.096022          151.     0.2639902          151.     0.2301753     -1.874957     0.2812211      0.149988      2.265299     -2.647276    0.06142497    0.05813503        57468.        60180.     -11.89857     -11.94863   1801   2185    0.03400537    0.01091359    -0.0182063    0.01010236    0.01641096   0.009685016    0.02275179    0.01004234   149     0  50  2     0.5883573            2.
     28.96643      7.773839     0.4973702      8.952664       6.33049     0.1988554    0.02073455      82.33654      3.323848          151.      0.364756          151.     0.3099995     -1.116642     0.2328689     0.2085439      2.319924     -2.226589    0.07178712     0.0673337        60398.        62202.     -11.95256     -11.98451   2115   2617    0.04937687    0.01574797   -0.03585311    0.01408734    0.04562292    0.01419315    0.05349997    0.01536033   162     0  50  2     0.1548245            2.
     31.86307      4.633231     0.3159906      5.877765      4.156208     0.2371792    0.01772847      85.17733       2.43111          151.     0.3590409          151.     0.2922047    -0.7900814     0.1241495     0.1571351      2.375866      -1.66471    0.07669425    0.07163239        62310.        63540.     -11.98639     -12.00762   2433   3181    0.03031589    0.01225087  -0.001924593    0.01135095    0.02671059    0.01143792    0.04129173    0.01251677   173     0  10  0    0.00198823            2.
     35.04938      2.068882     0.1412755      2.739434      1.937073     0.2528033    0.01647671      81.75091      2.138681          151.     0.3730557          151.     0.3005801    -0.4009831    0.04814467     0.1200666      2.433157    -0.7893394    0.07679337    0.07171881        63795.        64262.     -12.01197     -12.01989   2881   3861    0.04966364    0.01189532  -0.007446212    0.01039565    0.03367249    0.01027772    0.04427774    0.01090032   188     0  50  2     0.3014843            2.
     38.55432      1.155321    0.09270643      1.849487      1.307785     0.3037942     0.0198561      87.03004      2.218076          151.     0.5292279          151.     0.4010523    -0.2048566    0.02636744     0.1287117      2.491829    -0.1567562     0.0908173    0.08380371        64374.        64677.     -12.02178     -12.02687   3247   4669    0.07719599    0.01638232   -0.01410875     0.0132237    0.02290334    0.01217686    0.07346122    0.01519846   199     0  29  0    0.07662003            2.
     42.40975     0.8040872    0.07826723      1.604001        1.1342     0.3601714    0.01759293      87.03004      1.733881          151.      0.557842          151.     0.3986811    -0.1624631    0.01907753     0.1174268      2.551916     0.2367421     0.1111856     0.1008498        64735.        64908.     -12.02785     -12.03075   3625   5637    0.02110077    0.01393863   0.001828592    0.01370605    0.01385191    0.01331515    0.05006964    0.01448608   210     0  10  0    0.02672833            2.
     46.65073     0.2177397    0.02917111     0.6160563     0.4356176      0.396559    0.02463147      87.03004      2.260362          151.     0.9071048          151.     0.6190493   -0.04061541   0.006505234     0.1601666      2.613452      1.655156     0.1561707     0.1365062        64979.        65027.     -12.03193     -12.03273   4133   6841    0.05382437    0.02188594    0.02268852    0.02044585    0.03467851    0.01996045    0.08174235    0.02327859   223     0  50  2    0.07267175            2.
      51.3158    0.02536392   0.007788251     0.1914072     0.1353454     0.1130532    0.07654621      55.45254      20.49216          151.      2.121799          151.      2.051641   -0.00492076   0.001517869     0.3084623      2.676472      3.989459     0.3982613     0.2907393        65062.        65077.     -12.03332     -12.03357   7341   8285   -0.04615474    0.04504057   -0.02545201    0.04363615     0.1134273    0.05422593    -0.1416661    0.06034559   302     0  50  2    0.03298615            2.
     56.44738            0.            0.            0.            0.     0.1130532            0.     -58.68133            0.          151.            0.          151.            0.  -7.009770E-4         INDEF         INDEF      2.741012            0.         INDEF         INDEF        65080.        65082.     -12.03362     -12.03365   8881  10021            0.         INDEF            0.         INDEF            0.         INDEF            0.         INDEF   333     0  10  0            0.            2.
     62.09212            0.            0.            0.            0.     0.1772864            0.      88.21648            0.          151.            0.          151.            0.  -0.003538817         INDEF         INDEF      2.807108            0.         INDEF         INDEF        65081.        65082.     -12.03364     -12.03365   9961  12101            0.         INDEF            0.         INDEF            0.         INDEF            0.         INDEF   352     0  10  0            0.            2.
     68.30134            0.            0.            0.            0.   0.002789546            0.      -36.4038            0.          151.            0.          151.            0.  -4.465122E-5         INDEF         INDEF      2.874798            0.         INDEF         INDEF        65084.        65084.     -12.03369     -12.03369  14631  14665            0.         INDEF            0.         INDEF            0.         INDEF            0.         INDEF   427     0  10  0            0.            2.
     75.13148            0.            0.            0.            0.     0.3459573            0.      74.99998            0.          151.            0.          151.            0.  -3.020979E-4         INDEF         INDEF       2.94412            0.         INDEF         INDEF        65082.        65088.     -12.03365     -12.03375  11607  17721            0.         INDEF            0.         INDEF            0.         INDEF            0.         INDEF   376     0  10  0            0.            2.
     82.64462   3.317432E-4   2.293645E-4   0.005945807   0.004204321     0.5443276    0.01401315      74.99998      1.064911          151.        1.1668          151.     0.7067871  -2.500528E-4         INDEF         INDEF      3.015113      8.697995      1.276481      0.570611        65079.        65091.      -12.0336      -12.0338   9789  21449  -0.003694303    0.01602355   -0.02384474    0.02461193   -0.01999726    0.02233145    0.02028819    0.02248548   336     0  32  0   8.822316E-5            2.
     90.90909            0.            0.            0.            0.           0.5            0.      74.99998            0.          151.            0.          151.            0.  -2.951481E-4         INDEF         INDEF      3.087819            0.         INDEF         INDEF        65082.        65094.     -12.03365     -12.03385  12975  25953            0.         INDEF            0.         INDEF            0.         INDEF            0.         INDEF   390     0  10  0            0.            2.
         100.            0.            0.            0.            0.           0.5            0.      74.99998            0.          151.            0.          151.            0.         -0.04         INDEF         INDEF      3.162278            0.         INDEF         INDEF        65085.        65095.      -12.0337     -12.03387  15709  31417            0.         INDEF            0.         INDEF            0.         INDEF            0.         INDEF   429     0  20  0            0.            2.
         110.            0.            0.            0.            0.     0.4923836            0.      74.99998            0.          151.            0.          151.            0.   -0.00274878         INDEF         INDEF      3.238532            0.         INDEF         INDEF        65087.        65098.     -12.03374     -12.03392  19293  37981            0.         INDEF            0.         INDEF            0.         INDEF            0.         INDEF   476     0  12  0            0.            2.
