Workers	Time	Num_threads
17	7.68372321128845	18
17	7.80267596244812	19
17	7.91695308685303	20
17	7.93404603004456	21
17	8.10094499588013	22
17	8.0844841003418	23
17	8.19031190872192	24
17	8.30661201477051	25
17	8.37270212173462	26
17	8.42302489280701	27
17	8.55152297019958	28
17	8.63069295883179	29
17	8.73143076896667	30
17	8.81104397773743	31
17	8.94181513786316	32
17	9.0045690536499	33
17	9.11896991729736	34
17	9.15825605392456	35
17	9.25923800468445	36
17	9.33515501022339	37
17	9.43806481361389	38
17	9.53161191940308	39
17	9.67188811302185	40
17	9.7283730506897	41
17	9.82468891143799	42
17	9.92339396476746	43
17	10.027510881424	44
17	10.0815711021423	45
17	10.2241389751434	46
17	10.2772018909454	47
17	10.3511161804199	48
17	10.4499480724335	49
17	10.5341129302979	50
17	10.6284830570221	51
17	10.7443578243256	52
17	10.8008589744568	53
17	10.893807888031	54
17	10.9891741275787	55
17	11.0673270225525	56
17	11.1337170600891	57
17	11.2260599136353	58
17	11.371768951416	59
17	11.3975560665131	60
17	11.5177991390228	61
17	11.6147601604462	62
17	11.7141420841217	63
17	11.8395109176636	64
17	11.8704268932343	65
17	11.9701399803162	66
17	12.0469198226929	67
17	12.1731581687927	68
17	12.2573490142822	69
17	12.344988822937	70
17	12.4353351593018	71
17	12.510922908783	72
18	13.4758229255676	1
18	8.73267507553101	2
18	8.68424010276794	3
18	7.50344181060791	4
18	7.42368698120117	5
18	6.76452898979187	6
18	6.92033791542053	7
18	6.89955401420593	8
18	7.01266384124756	9
18	7.02028298377991	10
18	7.12675595283508	11
18	7.20785093307495	12
18	7.32631587982178	13
18	7.36481404304504	14
18	7.44898295402527	15
18	7.51336812973022	16
18	7.64163398742676	17
18	7.70053195953369	18
18	7.83435988426208	19
18	7.8837730884552	20
18	7.97583913803101	21
18	8.04136800765991	22
18	8.13770294189453	23
18	8.2522439956665	24
18	8.35792803764343	25
18	8.40638899803162	26
18	8.43456196784973	27
18	8.56564497947693	28
18	8.64207005500793	29
18	8.78032779693604	30
18	8.85094809532166	31
18	8.94863820075989	32
18	8.98317003250122	33
18	9.07779502868652	34
18	9.23696899414062	35
18	9.2966251373291	36
18	9.36800789833069	37
18	9.45900321006775	38
18	9.5741012096405	39
18	9.64423799514771	40
18	9.7426130771637	41
18	9.85955095291138	42
18	9.89886903762817	43
18	9.99026799201965	44
18	10.0837800502777	45
18	10.1767311096191	46
18	10.2421908378601	47
18	10.3743162155151	48
18	10.435348033905	49
18	10.5488219261169	50
18	10.6371991634369	51
18	10.7744898796082	52
18	10.8000619411469	53
18	10.8754670619965	54
18	10.9857530593872	55
18	11.077033996582	56
18	11.1508648395538	57
18	11.2571170330048	58
18	11.3617391586304	59
18	11.4360628128052	60
18	11.5561199188232	61
18	11.636216878891	62
18	11.7171368598938	63
18	11.8037090301514	64
18	11.9311881065369	65
18	11.9768710136414	66
18	12.0650749206543	67
18	12.1269299983978	68
18	12.2569048404694	69
18	12.3217618465424	70
18	12.4504420757294	71
18	12.5437388420105	72
19	13.046847820282	1
19	8.56587195396423	2
19	8.52990889549255	3
19	7.13561511039734	4
19	7.10624694824219	5
19	6.70006799697876	6
19	6.88053297996521	7
19	6.87998914718628	8
19	6.98424291610718	9
19	7.10455513000488	10
19	7.14709711074829	11
19	7.15385913848877	12
19	7.27234697341919	13
19	7.3956470489502	14
19	7.4932758808136	15
19	7.55853009223938	16
19	7.65915417671204	17
19	7.69480681419373	18
19	7.79612493515015	19
19	7.92250299453735	20
19	8.00444293022156	21
19	8.09224700927734	22
19	8.15986800193787	23
19	8.23636388778687	24
19	8.28830099105835	25
19	8.3676450252533	26
19	8.50395488739014	27
19	8.62235713005066	28
19	8.62832283973694	29
19	8.75623106956482	30
19	8.83729791641235	31
19	8.93538689613342	32
19	9.00558710098267	33
19	9.15987706184387	34
19	9.17999887466431	35
19	9.31270813941956	36
19	9.38125109672546	37
19	9.53097820281982	38
19	9.55092811584473	39
19	9.66042900085449	40
19	9.71521997451782	41
19	9.84236192703247	42
19	9.88642001152039	43
19	10.047837972641	44
19	10.0715010166168	45
19	10.2034158706665	46
19	10.2544949054718	47
19	10.4178860187531	48
19	10.4518799781799	49
19	10.5227010250092	50
19	10.622663974762	51
19	10.7578880786896	52
19	10.7909419536591	53
19	10.8977360725403	54
19	11.0079669952393	55
19	11.0747580528259	56
19	11.2259199619293	57
19	11.3183109760284	58
19	11.3868319988251	59
19	11.4731199741364	60
19	11.575975894928	61
19	11.6456398963928	62
19	11.7291028499603	63
19	11.8574249744415	64
19	11.8986411094666	65
19	11.9753839969635	66
19	12.097286939621	67
19	12.1606471538544	68
19	12.2760279178619	69
19	12.3754518032074	70
19	12.4559569358826	71
19	12.5647580623627	72
20	12.7623159885406	1
20	8.37477588653564	2
20	8.48893690109253	3
20	6.93128395080566	4
20	6.9869658946991	5
20	6.75953197479248	6
20	6.8896279335022	7
20	6.87717390060425	8
20	7.04416084289551	9
20	7.06670999526978	10
20	7.19716191291809	11
20	7.18438100814819	12
20	7.42843317985535	13
20	7.39053201675415	14
20	7.46909999847412	15
20	7.55332589149475	16
20	7.62809896469116	17
20	7.75692796707153	18
20	7.78623390197754	19
20	7.89095115661621	20
20	7.98575687408447	21
20	8.10643291473389	22
20	8.13671207427979	23
20	8.28221702575684	24
20	8.32749795913696	25
20	8.37973093986511	26
20	8.47309589385986	27
20	8.58619093894958	28
20	8.66455388069153	29
20	8.75842785835266	30
20	8.86347985267639	31
20	8.94529104232788	32
20	9.01920795440674	33
20	9.12507796287537	34
20	9.18044304847717	35
20	9.31593894958496	36
20	9.36940097808838	37
20	9.5203800201416	38
20	9.5899441242218	39
20	9.68669700622559	40
20	9.72991013526917	41
20	9.83124494552612	42
20	9.93908500671387	43
20	10.0659358501434	44
20	10.0878238677979	45
20	10.2268559932709	46
20	10.2980320453644	47
20	10.4523739814758	48
20	10.495668888092	49
20	10.5418000221252	50
20	10.650799036026	51
20	10.7225921154022	52
20	10.8307998180389	53
20	10.8999769687653	54
20	10.9898660182953	55
20	11.0720748901367	56
20	11.1744611263275	57
20	11.2812688350677	58
20	11.3817369937897	59
20	11.4650809764862	60
20	11.5339109897614	61
20	11.6550660133362	62
20	11.737272977829	63
20	11.8105180263519	64
20	11.9351720809937	65
20	11.9800050258636	66
20	12.0885992050171	67
20	12.1829960346222	68
20	12.3132801055908	69
20	12.3941550254822	70
20	12.4683020114899	71
20	12.5916481018066	72
21	12.3156840801239	1
21	8.55483603477478	2
21	8.34557700157166	3
21	6.80774593353271	4
21	6.92170095443726	5
21	6.70184111595154	6
21	6.91213703155518	7
21	6.89150810241699	8
21	7.03474307060242	9
21	7.02533102035522	10
21	7.16880679130554	11
21	7.28443813323975	12
21	7.3761579990387	13
21	7.40798115730286	14
21	7.51229906082153	15
21	7.57214999198914	16
21	7.66554307937622	17
21	7.75035309791565	18
21	7.84176802635193	19
21	7.95606303215027	20
21	7.98259687423706	21
21	8.07933902740479	22
21	8.17491912841797	23
21	8.29026484489441	24
21	8.31809997558594	25
21	8.37752795219421	26
21	8.50041890144348	27
21	8.63094210624695	28
21	8.69868397712708	29
21	8.76179099082947	30
21	8.87967801094055	31
21	9.05880117416382	32
21	9.02213382720947	33
21	9.21537089347839	34
21	9.23210310935974	35
21	9.34740304946899	36
21	9.40327095985413	37
21	9.58764505386353	38
21	9.69923496246338	39
21	9.78679800033569	40
21	9.78667902946472	41
21	9.94870591163635	42
21	9.93096303939819	43
21	10.0464880466461	44
21	10.0849339962006	45
21	10.2925717830658	46
21	10.3109819889069	47
21	10.3958570957184	48
21	10.4946949481964	49
21	10.578843832016	50
21	10.6835470199585	51
21	10.7889699935913	52
21	10.8720920085907	53
21	10.9139380455017	54
21	11.1515409946442	55
21	11.1115839481354	56
21	11.200052022934	57
21	11.2810990810394	58
21	11.4323728084564	59
21	11.5011930465698	60
21	11.5497949123383	61
21	11.6771650314331	62
21	11.7625851631165	63
21	11.8319928646088	64
21	11.9268450737	65
21	12.0102510452271	66
21	12.1352319717407	67
21	12.1909229755402	68
21	12.2824869155884	69
21	12.3729710578918	70
21	12.4270980358124	71
21	12.5777390003204	72
22	11.9838759899139	1
22	8.23293089866638	2
22	8.12802004814148	3
22	6.71931314468384	4
22	6.90440797805786	5
22	6.77108788490295	6
22	6.94129300117493	7
22	6.96568703651428	8
22	7.03647685050964	9
22	7.04623413085938	10
22	7.19436407089233	11
22	7.21807503700256	12
22	7.3044228553772	13
22	7.40134692192078	14
22	7.49925994873047	15
22	7.58538508415222	16
22	7.69156217575073	17
22	7.7417688369751	18
22	7.86547112464905	19
22	7.95000696182251	20
22	8.02375507354736	21
22	8.14360308647156	22
22	8.1634202003479	23
22	8.29264092445374	24
22	8.33737587928772	25
22	8.43449592590332	26
22	8.49467396736145	27
22	8.6014039516449	28
22	8.70550799369812	29
22	8.81715798377991	30
22	8.88822603225708	31
22	8.9757080078125	32
22	9.06107401847839	33
22	9.18593502044678	34
22	9.19196486473083	35
22	9.35548400878906	36
22	9.43865704536438	37
22	9.62880206108093	38
22	9.58382105827332	39
22	9.69463491439819	40
22	9.7765109539032	41
22	10.0116848945618	42
22	9.96245002746582	43
22	10.0344820022583	44
22	10.1222820281982	45
22	10.1912281513214	46
22	10.3107488155365	47
22	10.4308390617371	48
22	10.476902961731	49
22	10.6411330699921	50
22	10.6616399288177	51
22	10.7336308956146	52
22	10.8378610610962	53
22	11.0198700428009	54
22	11.0277490615845	55
22	11.1125609874725	56
22	11.1874189376831	57
22	11.2866241931915	58
22	11.3618478775024	59
22	11.4636430740356	60
22	11.5425250530243	61
22	11.6344330310822	62
22	11.7417669296265	63
22	11.8593461513519	64
22	11.9419350624084	65
22	12.0170090198517	66
22	12.0925710201263	67
22	12.187059879303	68
22	12.2696440219879	69
22	12.3913819789886	70
22	12.4667630195618	71
22	12.5317850112915	72
23	12.2500398159027	1
23	8.28939700126648	2
23	7.94577503204346	3
23	6.6437029838562	4
23	6.77894806861877	5
23	6.6929190158844	6
23	6.87252402305603	7
23	6.88822221755981	8
23	6.96802496910095	9
23	7.02631592750549	10
23	7.13156509399414	11
23	7.25774502754211	12
23	7.3689022064209	13
23	7.39653277397156	14
23	7.49673199653625	15
23	7.58853197097778	16
23	7.68981385231018	17
23	7.68150901794434	18
23	7.8072350025177	19
23	7.9631519317627	20
23	8.01782989501953	21
23	8.16176795959473	22
23	8.22634100914001	23
23	8.27537298202515	24
23	8.34749507904053	25
23	8.48433709144592	26
23	8.51570987701416	27
23	8.59810781478882	28
23	8.72741198539734	29
23	8.81800484657288	30
23	8.89813590049744	31
23	8.97977089881897	32
23	9.06414914131165	33
23	9.16553211212158	34
23	9.28018498420715	35
23	9.38987803459167	36
23	9.40492391586304	37
23	9.58854579925537	38
23	9.5528199672699	39
23	9.76351690292358	40
23	9.76042795181274	41
23	9.83859300613403	42
23	9.94858193397522	43
23	10.0501079559326	44
23	10.1493940353394	45
23	10.2463159561157	46
23	10.2835500240326	47
23	10.4271337985992	48
23	10.5071930885315	49
23	10.5890300273895	50
23	10.6639618873596	51
23	10.8240940570831	52
23	10.8940341472626	53
23	10.9382910728455	54
23	11.0289869308472	55
23	11.1191039085388	56
23	11.237496137619	57
23	11.2958970069885	58
23	11.3877520561218	59
23	11.5158848762512	60
23	11.5924110412598	61
23	11.6495840549469	62
23	11.8061239719391	63
23	11.8451199531555	64
23	11.9516980648041	65
23	12.0666470527649	66
23	12.1350739002228	67
23	12.1947250366211	68
23	12.2996561527252	69
23	12.3881821632385	70
23	12.5072610378265	71
23	12.592188835144	72
24	12.3194251060486	1
24	8.0360279083252	2
24	7.71415185928345	3
24	6.64595293998718	4
24	6.84930992126465	5
24	6.72730398178101	6
24	6.90349507331848	7
24	6.94132089614868	8
24	7.03641295433044	9
24	7.10316801071167	10
24	7.1851658821106	11
24	7.30334711074829	12
24	7.34914517402649	13
24	7.43853402137756	14
24	7.47635102272034	15
24	7.63118505477905	16
24	7.67738008499146	17
24	7.76354289054871	18
24	7.90189385414124	19
24	7.96374106407166	20
24	8.05205416679382	21
24	8.17093896865845	22
24	8.2661600112915	23
24	8.2965259552002	24
24	8.40177893638611	25
24	8.43939208984375	26
24	8.54008507728577	27
24	8.65452599525452	28
24	8.69825506210327	29
24	8.85342788696289	30
24	8.87589192390442	31
24	9.03371000289917	32
24	9.03213381767273	33
24	9.17566609382629	34
24	9.23343110084534	35
24	9.313796043396	36
24	9.45335102081299	37
24	9.58544206619263	38
24	9.5840950012207	39
24	9.68756318092346	40
24	9.77609705924988	41
24	9.9925389289856	42
24	10.0230450630188	43
24	10.1031119823456	44
24	10.201886177063	45
24	10.2167949676514	46
24	10.3150570392609	47
24	10.4165868759155	48
24	10.4893751144409	49
24	10.62735414505	50
24	10.6827449798584	51
24	10.8138840198517	52
24	10.8628740310669	53
24	11.001049041748	54
24	11.0485761165619	55
24	11.1723580360413	56
24	11.2449169158936	57
24	11.3718280792236	58
24	11.3831031322479	59
24	11.4907908439636	60
24	11.585037946701	61
24	11.6810882091522	62
24	11.7722449302673	63
24	11.8354508876801	64
24	11.9259741306305	65
24	12.0165681838989	66
24	12.1803669929504	67
24	12.1856069564819	68
24	12.2761018276215	69
24	12.3766307830811	70
24	12.4406719207764	71
24	12.5496909618378	72
25	11.1872868537903	1
25	8.08074283599854	2
25	7.58732604980469	3
25	6.60508108139038	4
25	6.81615996360779	5
25	6.72933197021484	6
25	6.84990310668945	7
25	6.93609595298767	8
25	7.03182101249695	9
25	7.09094595909119	10
25	7.16551399230957	11
25	7.27121686935425	12
25	7.4154200553894	13
25	7.44206595420837	14
25	7.56884407997131	15
25	7.58801889419556	16
25	7.72200202941895	17
25	7.70580410957336	18
25	7.91722106933594	19
25	8.01007413864136	20
25	8.04900789260864	21
25	8.15749406814575	22
25	8.20360994338989	23
25	8.316969871521	24
25	8.40439605712891	25
25	8.46481490135193	26
25	8.51532793045044	27
25	8.67562317848206	28
25	8.75420904159546	29
25	8.8748939037323	30
25	8.90141892433167	31
25	9.06751394271851	32
25	9.07440280914307	33
25	9.15715980529785	34
25	9.24446296691895	35
25	9.41435217857361	36
25	9.43806505203247	37
25	9.53949022293091	38
25	9.63001489639282	39
25	9.75112104415894	40
25	9.7894241809845	41
25	9.97378301620483	42
25	9.95653510093689	43
25	10.0515649318695	44
25	10.1606578826904	45
25	10.2831280231476	46
25	10.3334949016571	47
25	10.4083349704742	48
25	10.4859869480133	49
25	10.6127829551697	50
25	10.6878268718719	51
25	10.8137340545654	52
25	10.8506920337677	53
25	10.9963622093201	54
25	11.0605230331421	55
25	11.1943261623383	56
25	11.279107093811	57
25	11.3625898361206	58
25	11.4638369083405	59
25	11.5662138462067	60
25	11.6245620250702	61
25	11.6649978160858	62
25	11.7692778110504	63
25	11.8956799507141	64
25	12.0041561126709	65
25	12.0672280788422	66
25	12.1612601280212	67
25	12.1992108821869	68
25	12.3216359615326	69
25	12.4020259380341	70
25	12.5243988037109	71
25	12.5927910804749	72
26	11.6264419555664	1
26	8.22777509689331	2
26	7.46982908248901	3
26	6.63647103309631	4
26	6.85553193092346	5
26	6.77031707763672	6
26	7.10335993766785	7
26	7.01425194740295	8
26	7.12217497825623	9
26	7.15813302993774	10
26	7.2513599395752	11
26	7.32207798957825	12
26	7.41462182998657	13
26	7.46735882759094	14
26	7.58945107460022	15
26	7.636314868927	16
26	7.75369191169739	17
26	7.85930800437927	18
26	7.90574812889099	19
26	8.1054310798645	20
26	8.11327505111694	21
26	8.19612288475037	22
26	8.24266386032104	23
26	8.39813184738159	24
26	8.37475180625916	25
26	8.53100299835205	26
26	8.60459804534912	27
26	8.71760416030884	28
26	8.74333190917969	29
26	8.90396809577942	30
26	8.95562791824341	31
26	9.00963497161865	32
26	9.12183499336243	33
26	9.28288006782532	34
26	9.25656080245972	35
26	9.42235207557678	36
26	9.49125480651855	37
26	9.64618587493896	38
26	9.69032597541809	39
26	9.75739502906799	40
26	9.81477999687195	41
26	9.9502899646759	42
26	10.0075070858002	43
26	10.1228098869324	44
26	10.1942970752716	45
26	10.3196640014648	46
26	10.3567361831665	47
26	10.4647250175476	48
26	10.5573558807373	49
26	10.6449148654938	50
26	10.7418539524078	51
26	10.7781820297241	52
26	10.9345500469208	53
26	10.9706680774689	54
26	11.078840970993	55
26	11.1865999698639	56
26	11.258798122406	57
26	11.3758361339569	58
26	11.4487800598145	59
26	11.5247180461884	60
26	11.6551611423492	61
26	11.7324180603027	62
26	11.8419110774994	63
26	11.8691577911377	64
26	12.0339279174805	65
26	12.0630371570587	66
26	12.1490218639374	67
26	12.2793760299683	68
26	12.3064661026001	69
26	12.4397268295288	70
26	12.5272738933563	71
26	12.6257350444794	72
27	10.6078200340271	1
27	8.06951689720154	2
27	7.35088491439819	3
27	6.66693997383118	4
27	6.77014994621277	5
27	6.76255893707275	6
27	6.93096685409546	7
27	6.98805093765259	8
27	7.12386298179626	9
27	7.191241979599	10
27	7.26349115371704	11
27	7.26521515846252	12
27	7.40898609161377	13
27	7.51338505744934	14
27	7.58582401275635	15
27	7.61838388442993	16
27	7.85625100135803	17
27	7.90185379981995	18
27	7.90633893013	19
27	8.04209613800049	20
27	8.08282017707825	21
27	8.13716292381287	22
27	8.33820295333862	23
27	8.39933919906616	24
27	8.40377712249756	25
27	8.5148651599884	26
27	8.59220385551453	27
27	8.72607278823853	28
27	8.76624798774719	29
27	8.91730809211731	30
27	8.94359803199768	31
27	9.02497291564941	32
27	9.14432597160339	33
27	9.17524600028992	34
27	9.27792096138	35
27	9.42452192306519	36
27	9.44942402839661	37
27	9.61040687561035	38
27	9.68467497825623	39
27	9.75757503509521	40
27	9.85528993606567	41
27	9.98524188995361	42
27	10.0224990844727	43
27	10.1561951637268	44
27	10.1842629909515	45
27	10.2754399776459	46
27	10.3498320579529	47
27	10.4897060394287	48
27	10.5491998195648	49
27	10.7204339504242	50
27	10.7434730529785	51
27	10.8301470279694	52
27	10.9119699001312	53
27	10.9878089427948	54
27	11.081246137619	55
27	11.1839821338654	56
27	11.231724023819	57
27	11.3451311588287	58
27	11.4669427871704	59
27	11.555319070816	60
27	11.6271030902863	61
27	11.7330269813538	62
27	11.7907390594482	63
27	11.900260925293	64
27	12.0127139091492	65
27	12.0998768806458	66
27	12.219141960144	67
27	12.2688090801239	68
27	12.3341429233551	69
27	12.4451458454132	70
27	12.5577909946442	71
27	12.6327619552612	72
28	10.7589530944824	1
28	7.9587550163269	2
28	7.14170694351196	3
28	6.6785089969635	4
28	6.80244708061218	5
28	6.82866382598877	6
28	6.94359707832336	7
28	6.93479704856873	8
28	7.13104295730591	9
28	7.20687985420227	10
28	7.24663710594177	11
28	7.36986184120178	12
28	7.408527135849	13
28	7.56513905525208	14
28	7.52443313598633	15
28	7.68750286102295	16
28	7.73025298118591	17
28	7.87525987625122	18
28	7.94294595718384	19
28	8.07425308227539	20
28	8.08182096481323	21
28	8.19137692451477	22
28	8.20973896980286	23
28	8.39635300636292	24
28	8.42893385887146	25
28	8.53052496910095	26
28	8.60526895523071	27
28	8.69355392456055	28
28	8.77856206893921	29
28	8.85097694396973	30
28	8.97164797782898	31
28	9.0382559299469	32
28	9.07494497299194	33
28	9.29201292991638	34
28	9.3024799823761	35
28	9.41017985343933	36
28	9.46963310241699	37
28	9.56937694549561	38
28	9.7114429473877	39
28	9.88481998443604	40
28	9.86641407012939	41
28	10.0160791873932	42
28	10.0396950244904	43
28	10.1426229476929	44
28	10.197704076767	45
28	10.2953140735626	46
28	10.3512358665466	47
28	10.462553024292	48
28	10.5475389957428	49
28	10.656681060791	50
28	10.7407491207123	51
28	10.8846349716187	52
28	10.9064540863037	53
28	10.984060049057	54
28	11.0616910457611	55
28	11.1843199729919	56
28	11.3022520542145	57
28	11.3221578598022	58
28	11.4695198535919	59
28	11.5125579833984	60
28	11.6084439754486	61
28	11.7187449932098	62
28	11.8316090106964	63
28	11.9169681072235	64
28	12.0141232013702	65
28	12.1037530899048	66
28	12.1764450073242	67
28	12.2921719551086	68
28	12.3739531040192	69
28	12.4227089881897	70
28	12.5839970111847	71
28	12.6280221939087	72
29	11.8134760856628	1
29	8.20377087593079	2
29	7.04295897483826	3
29	6.72025585174561	4
29	6.84277296066284	5
29	6.89234781265259	6
29	7.01526784896851	7
29	7.06785488128662	8
29	7.18262481689453	9
29	7.15065217018127	10
29	7.25683403015137	11
29	7.35093808174133	12
29	7.43649196624756	13
29	7.4931058883667	14
29	7.56089282035828	15
29	7.73441886901855	16
29	7.77264189720154	17
29	7.81625699996948	18
29	7.97549295425415	19
29	7.98093390464783	20
29	8.11530590057373	21
29	8.26545405387878	22
29	8.27936601638794	23
29	8.33652806282043	24
29	8.4751980304718	25
29	8.57894802093506	26
29	8.6311719417572	27
29	8.67017602920532	28
29	8.81658411026001	29
29	8.90093588829041	30
29	8.96890091896057	31
29	9.04396200180054	32
29	9.12590503692627	33
29	9.27486109733582	34
29	9.32268309593201	35
29	9.43451595306396	36
29	9.51022100448608	37
29	9.58219504356384	38
29	9.66467118263245	39
29	9.75727415084839	40
29	9.78897309303284	41
29	9.94307088851929	42
29	10.0364098548889	43
29	10.1865668296814	44
29	10.1981828212738	45
29	10.353236913681	46
29	10.3863928318024	47
29	10.5051200389862	48
29	10.5673270225525	49
29	10.6977999210358	50
29	10.7451028823853	51
29	10.8027999401093	52
29	10.9192478656769	53
29	11.0111320018768	54
29	11.1246030330658	55
29	11.2198581695557	56
29	11.2619149684906	57
29	11.3391351699829	58
29	11.444757938385	59
29	11.5836548805237	60
29	11.7119250297546	61
29	11.7766058444977	62
29	11.8653090000153	63
29	11.9413959980011	64
29	12.075798034668	65
29	12.1147940158844	66
29	12.1945979595184	67
29	12.3366129398346	68
29	12.3564338684082	69
29	12.4519472122192	70
29	12.5905799865723	71
29	12.6446869373322	72
30	11.0656480789185	1
30	7.97982478141785	2
30	6.95683908462524	3
30	6.73529815673828	4
30	6.86766815185547	5
30	6.75693702697754	6
30	6.9715371131897	7
30	7.0455060005188	8
30	7.1373279094696	9
30	7.1254608631134	10
30	7.2606508731842	11
30	7.34535598754883	12
30	7.47581219673157	13
30	7.49447298049927	14
30	7.56928300857544	15
30	7.65890502929688	16
30	7.82541799545288	17
30	7.87332105636597	18
30	7.94129586219788	19
30	8.09560799598694	20
30	8.14259195327759	21
30	8.21487808227539	22
30	8.23896980285645	23
30	8.3703179359436	24
30	8.43153786659241	25
30	8.54013085365295	26
30	8.56707000732422	27
30	8.69394588470459	28
30	8.80862784385681	29
30	8.94839096069336	30
30	8.99059295654297	31
30	9.08945393562317	32
30	9.09003186225891	33
30	9.27037787437439	34
30	9.32391095161438	35
30	9.44190812110901	36
30	9.51750516891479	37
30	9.67704391479492	38
30	9.695561170578	39
30	9.84040808677673	40
30	9.86347007751465	41
30	9.96502304077148	42
30	10.0356271266937	43
30	10.1723048686981	44
30	10.2092111110687	45
30	10.3232388496399	46
30	10.4257969856262	47
30	10.445662021637	48
30	10.5495128631592	49
30	10.6617658138275	50
30	10.7469708919525	51
30	10.8414781093597	52
30	10.9125249385834	53
30	11.0280020236969	54
30	11.1536481380463	55
30	11.2178361415863	56
30	11.2964639663696	57
30	11.3995270729065	58
30	11.5484149456024	59
30	11.603385925293	60
30	11.6844108104706	61
30	11.7640080451965	62
30	11.8652691841125	63
30	11.9698169231415	64
30	12.0129809379578	65
30	12.1649408340454	66
30	12.1856031417847	67
30	12.2897279262543	68
30	12.3633029460907	69
30	12.4968888759613	70
30	12.6120269298553	71
30	12.6212179660797	72
31	11.1471738815308	1
31	8.01882886886597	2
31	6.94937300682068	3
31	6.75143218040466	4
31	6.82484006881714	5
31	6.93863487243652	6
31	6.9873321056366	7
31	7.09950304031372	8
31	7.12999105453491	9
31	7.16976594924927	10
31	7.30248188972473	11
31	7.38951110839844	12
31	7.48546600341797	13
31	7.49026799201965	14
31	7.64934206008911	15
31	7.67483901977539	16
31	7.83729887008667	17
31	7.87823390960693	18
31	7.97419619560242	19
31	8.03835010528564	20
31	8.01134490966797	21
31	8.22330808639526	22
31	8.41503715515137	23
31	8.40548896789551	24
31	8.46221494674683	25
31	8.5975821018219	26
31	8.60104703903198	27
31	8.74738597869873	28
31	8.8082389831543	29
31	8.91989994049072	30
31	8.98585295677185	31
31	9.18404984474182	32
31	9.22628593444824	33
31	9.29734516143799	34
31	9.33733797073364	35
31	9.50451898574829	36
31	9.53206777572632	37
31	9.59521293640137	38
31	9.69168210029602	39
31	9.83194804191589	40
31	9.86827802658081	41
31	9.97561597824097	42
31	10.0687129497528	43
31	10.1272490024567	44
31	10.1727809906006	45
31	10.307991027832	46
31	10.4104559421539	47
31	10.4754037857056	48
31	10.6016478538513	49
31	10.7253198623657	50
31	10.7557928562164	51
31	10.9173290729523	52
31	10.9254570007324	53
31	11.0562880039215	54
31	11.1450979709625	55
31	11.1963109970093	56
31	11.3263401985168	57
31	11.3739650249481	58
31	11.5348088741302	59
31	11.6335818767548	60
31	11.6983499526978	61
31	11.7584669589996	62
31	11.8830368518829	63
31	11.9314041137695	64
31	12.0919229984283	65
31	12.1889219284058	66
31	12.1945168972015	67
31	12.3253920078278	68
31	12.4444630146027	69
31	12.4909579753876	70
31	12.6599609851837	71
31	12.673201084137	72
32	10.7132918834686	1
32	7.98299312591553	2
32	6.97927188873291	3
32	6.7315239906311	4
32	6.83565497398376	5
32	6.971510887146	6
32	6.97217702865601	7
32	7.05040192604065	8
32	7.19092607498169	9
32	7.22968792915344	10
32	7.28115582466125	11
32	7.38342905044556	12
32	7.45876502990723	13
32	7.57803511619568	14
32	7.66196417808533	15
32	7.67565298080444	16
32	7.8050320148468	17
32	7.84051895141602	18
32	8.00246500968933	19
32	8.02356100082397	20
32	8.11317300796509	21
32	8.25248789787292	22
32	8.33401107788086	23
32	8.37343811988831	24
32	8.47793698310852	25
32	8.64642906188965	26
32	8.68955588340759	27
32	8.75211095809937	28
32	8.78250217437744	29
32	8.95514488220215	30
32	8.99728608131409	31
32	9.0959951877594	32
32	9.12543892860413	33
32	9.28576588630676	34
32	9.35657405853271	35
32	9.50771999359131	36
32	9.50910091400146	37
32	9.71212601661682	38
32	9.69971799850464	39
32	9.81951594352722	40
32	9.8975830078125	41
32	10.0271079540253	42
32	10.0595061779022	43
32	10.1433210372925	44
32	10.2292160987854	45
32	10.3574240207672	46
32	10.4239180088043	47
32	10.5764119625092	48
32	10.6139440536499	49
32	10.7531759738922	50
32	10.8132839202881	51
32	10.9531450271606	52
32	10.9864208698273	53
32	11.0502510070801	54
32	11.1175088882446	55
32	11.255264043808	56
32	11.3758180141449	57
32	11.429025888443	58
32	11.5446548461914	59
32	11.6338739395142	60
32	11.7042579650879	61
32	11.792946100235	62
32	11.9019668102264	63
32	12.0004880428314	64
32	12.039402961731	65
32	12.1830239295959	66
32	12.2751760482788	67
32	12.3012969493866	68
32	12.3885169029236	69
32	12.4788711071014	70
32	12.6320250034332	71
32	12.6911849975586	72
33	9.58479285240173	1
33	7.69483304023743	2
33	6.88750004768372	3
33	6.73478603363037	4
33	6.9094250202179	5
33	6.93245410919189	6
33	6.9709529876709	7
33	7.03875494003296	8
33	7.15172600746155	9
33	7.31334185600281	10
33	7.34953308105469	11
33	7.35573387145996	12
33	7.46910786628723	13
33	7.59853315353394	14
33	7.65536403656006	15
33	7.73323106765747	16
33	7.8321681022644	17
33	7.91548895835876	18
33	8.00666308403015	19
33	8.05174016952515	20
33	8.17600893974304	21
33	8.27364802360535	22
33	8.33750510215759	23
33	8.47485184669495	24
33	8.49202394485474	25
33	8.59983086585999	26
33	8.65517902374268	27
33	8.79178905487061	28
33	8.87355995178223	29
33	8.97306489944458	30
33	9.0216760635376	31
33	9.06175780296326	32
33	9.17676401138306	33
33	9.28442096710205	34
33	9.38362383842468	35
