name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	sample	blanc	isotopes	adduct	pcgroup	fold	tstat	pvalue	norm.b1	CV.samp	CV.pool	CV.ind	sample_mean	sample_sd	sample_CV	pool_mean	pool_sd	pool_CV	poolCV_over_sampleCV
M137T533	M136.9819T8.88	136.981928963038	136.979311608988	136.983388056184	8.8805519000015	8.87863889912073	8.88808071981419	24	24	0			24	90.5316216305354	-4.0980965791577	0.00023483307232719	0	1.63569443100507	0.17052807302931	1	16051.2193400065	26254.8900852895	1.63569443100507	16051.2193400065	2737.18350382211	0.17052807302931	0.104254235874929
M137T716	M137.0093T11.93	137.00926880647	137.008282967603	137.010375344411	11.9262271937595	11.9223047734425	11.9296275673091	16	16	0			1505	8.65060036546126	-5.14430468381855	1.01324157457672e-05	0	1.16214573017535	0.155620566633083	1	991.538327534993	1152.31203365	1.16214573017535	991.538327534995	154.303756369416	0.155620566633083	0.13390796230831
M137T619	M136.9786T10.32	136.978644201876	136.973547057809	137.059103420384	10.3236017730784	10.2974219743677	10.9676069038664	82	36	9	[44][M]+	[M+H-C6H10O4]+ 282.03	6	185.395803299655	-5.42192958082298	4.46699823708485e-06	0	1.33641097786127	0.144272138671026	1	127022.392683241	169754.120016089	1.33641097786127	127022.392683241	18325.792251522	0.144272138671026	0.107954918854312
M137T1330	M137.0119T22.17	137.011871831014	137.008756185069	137.042401454684	22.1717900688652	22.1640142188656	22.2104327280077	27	27	0		[2M+2Na+2K-H]3+ 144.074	153	9.71751150767344	-9.89382809543095	7.88680232233219e-12	1	0.579931442291291	0.0954839921264177	1	1076.60704954719	624.358279024871	0.579931442291291	1114.81643849632	106.447124035783	0.0954839921264177	0.164647034396279
M137T1444	M137.0452T24.07	137.045159098482	137.044185038615	137.045718630129	24.071400035791	24.0669174362563	24.0757980548356	19	19	0		[3M+H+K]2+ 78.0439	7	29.5492428094497	-9.63666411768358	2.16238138506242e-11	1	0.669609792071948	0.160452800702548	1	5759.14857394664	3856.38227911187	0.669609792071948	5965.10509339638	957.11781872048	0.160452800702548	0.23962134754043
M137T1296	M137.0118T21.61	137.011810159718	137.009810731439	137.013014624898	21.6060658198419	21.5970054285518	21.6203315250026	10	10	0			758	4.57542772612803	-10.7166720154102	2.96429547574917e-13	1	0.412557844696051	0.109780599137208	1	560.948548150967	231.423724010542	0.412557844696051	598.736943263648	65.7297003570641	0.109780599137208	0.266097471054243
M137T1665	M137.0705T27.74	137.070540855888	137.068926412455	137.074015737933	27.7419265174579	27.7362993521869	27.7558757733992	36	36	0		[M+H]+ 136.068	121	22.4185647021035	-9.99804512626951	8.34488034229253e-12	1	0.680789041445809	0.0513910718080765	1	4211.62763345568	2867.22993950697	0.680789041445809	5203.95201270668	267.436671570794	0.0513910718080765	0.0754875132815534
M137T1507	M137.0534T25.11	137.053414528081	137.047485751215	137.070569311939	25.1105280782517	25.0996954184713	25.3468560709585	31	31	0		[M+Na]+ 114.067	76	9.43642718484419	-11.5951781038194	8.26005930321116e-14	1	0.512643603529941	0.0387124745989292	1	2115.62572784212	1084.56199684164	0.512643603529941	2369.45308788278	91.7273924780166	0.0387124745989292	0.0755153762426066
M137T1539	M137.0961T25.64	137.096078352648	137.087273372705	137.097441345514	25.6435797865131	25.5415690480285	25.64949300964	27	27	0			88	22.0995416276723	-3.8824815432095	0.000437572267732333	0	1.70084248234011	0.124012435833786	1	5559.90345594618	9456.51999558285	1.70084248234011	5559.90345594618	689.497170572568	0.124012435833786	0.0729123579175672
M138T567	M138.0731T9.45	138.073075093946	138.07254511508	138.073638012223	9.44554331266709	9.43947700138838	9.44986541629209	24	24	0			5	37.5480456327786	-10.0690770947795	6.86517509507212e-12	1	0.652427819729342	0.237905261039013	1	5474.28781053621	3571.57766079905	0.652427819729342	6339.88064321418	1508.29095938006	0.237905261039013	0.36464610159896
M139T896	M139.0673T14.94	139.067344215612	139.065257776839	139.068048613268	14.9393057812091	14.9304308148754	14.9671659512912	25	25	0		[M+H-CH4]+ 154.092	179	14.9559040374749	-7.19600673633399	2.08851229643869e-08	0	0.921372176829479	0.260364270572256	1	4145.16639879014	3819.24098817368	0.921372176829479	4145.16639879015	1079.25322582162	0.260364270572256	0.282583170102002
M139T865	M139.0664T14.41	139.066433860617	139.065099510097	139.067367560649	14.4137823365347	14.4001434365458	14.4203056378832	10	10	0			257	5.61747687567864	-10.8102976632354	7.67830243830758e-13	0	0.52339585601833	0.103053786331732	1	1860.72273763021	973.894570074734	0.52339585601833	1860.72273763021	191.754523426339	0.103053786331732	0.196894540044129
M140T884	M140.0523T14.74	140.052311932135	140.05188400847	140.058499355204	14.737435480384	14.604139166485	14.9278918684702	47	36	9		[M+H-H20]+ 157.058	30	62.4964954666299	-10.0589657220506	7.15649761673376e-12	1	0.538886690926554	0.0739471119230675	1	155819.303359939	83968.9487701187	0.538886690926554	186638.038933368	13801.3439541076	0.0739471119230675	0.13722200449212
M140T951	M140.0857T15.86	140.085698235358	140.052808838725	140.0878868541	15.8562672148068	15.8517861734312	16.1844444699303	17	17	0		[M+H-C6H10O5]+ 301.12	35	69.1739710603833	-5.69808097236563	1.93027154349323e-06	0	0.484899025239446	0.151838288962837	1	12050.3340657552	5843.19524229439	0.484899025239446	12050.3340657552	1829.70210597486	0.151838288962837	0.313133830054326
M141T876	M141.0572T14.6	141.057155737869	141.054855582378	141.058685812705	14.6048862807524	14.5817436645324	14.7413448752529	36	36	0		[M+H-CH2]+ 154.066	9	43.6702724335492	-11.2547115438688	3.44835271448574e-13	1	0.525381277402823	0.0558656656117231	1	26481.1880509137	13912.7204053334	0.525381277402823	29140.2223164183	1627.93791578029	0.0558656656117231	0.106333567667067
M141T1076	M141.0839T17.93	141.083907296254	141.083574038105	141.084485271814	17.9267039167598	17.9222581274314	17.9293873892881	36	36	0			48	1133.44760737162	-8.24441839912875	1.02297081916447e-09	1	0.71253482180007	0.0566863435483727	1	673784.750034514	480095.096797447	0.71253482180007	501469.429051287	28426.4683342075	0.0566863435483727	0.0795558923073633
M141T1423	M141.0891T23.71	141.089081388442	141.070391404158	141.090351654628	23.708663330843	23.6488018509963	23.7158472608453	36	36	0		[M+Na+NH3]+ 101.066	20	430.201669756269	-13.6853204133964	1.33226762955019e-15	0	0.414104464938266	0.142852238814423	1	76120.6962890625	31521.9202075105	0.414104464938266	76120.6962890625	10874.0118850053	0.142852238814423	0.344966671237702
M141T1107	M141.063T18.44	141.062967012269	141.061569772361	141.093176091747	18.4418031972742	18.4372558831421	18.7155923277564	42	35	0			18	34.8601459493024	-18.0537669905124	0	1	0.361908210162204	0.0267995755625134	1	15397.080549833	5572.32986351336	0.361908210162204	17107.4844890553	458.473323248965	0.0267995755625134	0.0740507532296713
M141T2642	M141.0709T44.03	141.070932719807	141.069478439195	141.163392415901	44.0270980962464	43.8685837630178	44.4782598261021	52	36	9			33	31.9544799776429	-5.04533015320596	1.39752357046774e-05	0	1.35376534082915	0.146819240994997	1	26789.6061435275	36266.8402915712	1.35376534082915	26789.6061435276	3933.22964054762	0.146819240994997	0.108452503965771
M141T1665	M141.0692T27.75	141.069219169216	141.065270629072	141.089518018254	27.7459070916432	27.7354414903784	27.8284174550776	25	25	0		[M+Na]+ 118.076	121	26.0026434718778	-9.6017736472795	2.37858621687792e-11	1	0.715468545570567	0.0339965782894767	1	9642.9426518464	6899.22215413694	0.715468545570567	11198.7039665698	380.717616140165	0.0339965782894767	0.0475165239617422
M141T1788	M141.116T29.81	141.115977535272	141.072081296645	141.121159055438	29.8062252179719	29.7132330396307	29.8257515076123	23	23	0		[M+Na]+ 118.122	38	59.5970730350426	-3.29779170889712	0.00224301905129298	0	1.94599080645083	0.221322957288994	1	5632.7122124566	10961.2061808239	1.94599080645083	5632.7122124566	1246.64852441873	0.221322957288994	0.113732786689085
M142T1250	M142.0168T20.83	142.01678765915	142.015687305783	142.018206266111	20.8254652477448	20.8182769319883	20.8291138496589	35	35	0		[3M+3K-H]2+ 56.0441	46	60.074473867636	-14.2780381997845	4.44089209850063e-16	1	0.460967090316329	0.0500220637661368	1	3823.40601964222	1762.46434797241	0.460967090316329	3752.49975720205	187.707782137174	0.0500220637661368	0.108515477171722
M142T1076	M142.0823T17.93	142.082303844007	142.080929829378	142.083236957837	17.9267575518008	17.9236473304839	17.9307277429607	35	35	0			48	205.514234069054	-8.22895354597057	1.0687513096741e-09	1	0.714318175164936	0.0425473900136726	1	102940.522549618	73532.2862181684	0.714318175164936	76534.0688445338	3256.32487646165	0.0425473900136726	0.0595636391358072
M142T1106	M142.0669T18.44	142.066898590641	142.066124741408	142.091310206578	18.4393696935783	18.4349217845854	18.7257574521298	40	36	0			18	93.3455272353738	-19.2274208536934	0	1	0.334135108299492	0.0312244028101193	1	37575.185771578	12555.1887671598	0.334135108299492	41236.2255750188	1287.57651772333	0.0312244028101193	0.0934484345839295
M142T1280	M142.1041T21.33	142.10407422376	142.067794461345	142.104611988797	21.3295351199252	21.3240602016141	21.5192504724914	41	33	0		[M+Na]+ 119.119 [M+2H-C2H4]2+ 310.23	80	551.741001434817	-8.01106087525097	1.99116589882919e-09	0	0.721520120309071	0.154164797352426	1	266281.003689236	192127.101817878	0.721520120309071	266281.003689236	41051.1569725516	0.154164797352426	0.213666664328622
