use Unicode::Collate::CJK::JISX0208
overrideCJK Unicode::Collate::CJK::JISX0208::weightJISX0208
#katakana
30B1 30FE;<30B1><30B1>---1<3099>
FF79 30FE;<30B1 30FE>
3051 309E;<3051><30B1>---1<3099>
30B2 30FD;<30B2><30B1>---1
30B1 3099 30FD;<30B2 30FD>
FF79 FF9E 30FD;<30B2 30FD>
3052 309D;<3052><30B1>---1
3051 3099 309D;<3052 309D>
30B2 30FE;<30B2><30B1>---1<3099>
30B1 3099 30FE;<30B2 30FE>
FF79 FF9E 30FE;<30B2 30FE>
3052 309E;<3052><30B1>---1<3099>
3051 3099 309E;<3052 309E>
30B3 30FD;<30B3><30B3>---1
FF7A 30FD;<30B3 30FD>
3053 309D;<3053><30B3>---1
30B3 30FE;<30B3><30B3>---1<3099>
FF7A 30FE;<30B3 30FE>
3053 309E;<3053><30B3>---1<3099>
30B4 30FD;<30B4><30B3>---1
30B3 3099 30FD;<30B4 30FD>
FF7A FF9E 30FD;<30B4 30FD>
3054 309D;<3054><30B3>---1
3053 3099 309D;<3054 309D>
30B4 30FE;<30B4><30B3>---1<3099>
30B3 3099 30FE;<30B4 30FE>
FF7A FF9E 30FE;<30B4 30FE>
3054 309E;<3054><30B3>---1<3099>
3053 3099 309E;<3054 309E>
30B5 30FD;<30B5><30B5>---1
FF7B 30FD;<30B5 30FD>
3055 309D;<3055><30B5>---1
30B5 30FE;<30B5><30B5>---1<3099>
FF7B 30FE;<30B5 30FE>
3055 309E;<3055><30B5>---1<3099>
30B6 30FD;<30B6><30B5>---1
30B5 3099 30FD;<30B6 30FD>
FF7B FF9E 30FD;<30B6 30FD>
3056 309D;<3056><30B5>---1
3055 3099 309D;<3056 309D>
30B6 30FE;<30B6><30B5>---1<3099>
30B5 3099 30FE;<30B6 30FE>
FF7B FF9E 30FE;<30B6 30FE>
3056 309E;<3056><30B5>---1<3099>
3055 3099 309E;<3056 309E>
30B7 30FD;<30B7><30B7>---1
FF7C 30FD;<30B7 30FD>
3057 309D;<3057><30B7>---1
30B7 30FE;<30B7><30B7>---1<3099>
FF7C 30FE;<30B7 30FE>
3057 309E;<3057><30B7>---1<3099>
30B8 30FD;<30B8><30B7>---1
30B7 3099 30FD;<30B8 30FD>
FF7C FF9E 30FD;<30B8 30FD>
3058 309D;<3058><30B7>---1
3057 3099 309D;<3058 309D>
30B8 30FE;<30B8><30B7>---1<3099>
30B7 3099 30FE;<30B8 30FE>
FF7C FF9E 30FE;<30B8 30FE>
3058 309E;<3058><30B7>---1<3099>
3057 3099 309E;<3058 309E>
30B9 30FD;<30B9><30B9>---1
FF7D 30FD;<30B9 30FD>
3059 309D;<3059><30B9>---1
30B9 30FE;<30B9><30B9>---1<3099>
FF7D 30FE;<30B9 30FE>
3059 309E;<3059><30B9>---1<3099>
30BA 30FD;<30BA><30B9>---1
30B9 3099 30FD;<30BA 30FD>
FF7D FF9E 30FD;<30BA 30FD>
305A 309D;<305A><30B9>---1
3059 3099 309D;<305A 309D>
30BA 30FE;<30BA><30B9>---1<3099>
30B9 3099 30FE;<30BA 30FE>
FF7D FF9E 30FE;<30BA 30FE>
305A 309E;<305A><30B9>---1<3099>
3059 3099 309E;<305A 309E>
30BB 30FD;<30BB><30BB>---1
FF7E 30FD;<30BB 30FD>
305B 309D;<305B><30BB>---1
30BB 30FE;<30BB><30BB>---1<3099>
FF7E 30FE;<30BB 30FE>
305B 309E;<305B><30BB>---1<3099>
30BC 30FD;<30BC><30BB>---1
30BB 3099 30FD;<30BC 30FD>
FF7E FF9E 30FD;<30BC 30FD>
305C 309D;<305C><30BB>---1
305B 3099 309D;<305C 309D>
30BC 30FE;<30BC><30BB>---1<3099>
30BB 3099 30FE;<30BC 30FE>
FF7E FF9E 30FE;<30BC 30FE>
305C 309E;<305C><30BB>---1<3099>
305B 3099 309E;<305C 309E>
30BD 30FD;<30BD><30BD>---1
FF7F 30FD;<30BD 30FD>
305D 309D;<305D><30BD>---1
30BD 30FE;<30BD><30BD>---1<3099>
FF7F 30FE;<30BD 30FE>
305D 309E;<305D><30BD>---1<3099>
30BE 30FD;<30BE><30BD>---1
30BD 3099 30FD;<30BE 30FD>
FF7F FF9E 30FD;<30BE 30FD>
305E 309D;<305E><30BD>---1
305D 3099 309D;<305E 309D>
30BE 30FE;<30BE><30BD>---1<3099>
30BD 3099 30FE;<30BE 30FE>
FF7F FF9E 30FE;<30BE 30FE>
305E 309E;<305E><30BD>---1<3099>
305D 3099 309E;<305E 309E>
30BF 30FD;<30BF><30BF>---1
FF80 30FD;<30BF 30FD>
305F 309D;<305F><30BF>---1
30BF 30FE;<30BF><30BF>---1<3099>
FF80 30FE;<30BF 30FE>
305F 309E;<305F><30BF>---1<3099>
30C0 30FD;<30C0><30BF>---1
30BF 3099 30FD;<30C0 30FD>
FF80 FF9E 30FD;<30C0 30FD>
3060 309D;<3060><30BF>---1
305F 3099 309D;<3060 309D>
30C0 30FE;<30C0><30BF>---1<3099>
30BF 3099 30FE;<30C0 30FE>
FF80 FF9E 30FE;<30C0 30FE>
3060 309E;<3060><30BF>---1<3099>
305F 3099 309E;<3060 309E>
30C1 30FD;<30C1><30C1>---1
FF81 30FD;<30C1 30FD>
3061 309D;<3061><30C1>---1
30C1 30FE;<30C1><30C1>---1<3099>
FF81 30FE;<30C1 30FE>
3061 309E;<3061><30C1>---1<3099>
30C2 30FD;<30C2><30C1>---1
30C1 3099 30FD;<30C2 30FD>
FF81 FF9E 30FD;<30C2 30FD>
3062 309D;<3062><30C1>---1
3061 3099 309D;<3062 309D>
30C2 30FE;<30C2><30C1>---1<3099>
30C1 3099 30FE;<30C2 30FE>
FF81 FF9E 30FE;<30C2 30FE>
3062 309E;<3062><30C1>---1<3099>
3061 3099 309E;<3062 309E>
30C3 30FD;<30C3><30C4>---1
FF6F 30FD;<30C3 30FD>
3063 309D;<3063><30C4>---1
30C3 30FE;<30C3><30C4>---1<3099>
FF6F 30FE;<30C3 30FE>
3063 309E;<3063><30C4>---1<3099>
30C4 30FD;<30C4><30C4>---1
FF82 30FD;<30C4 30FD>
3064 309D;<3064><30C4>---1
30C4 30FE;<30C4><30C4>---1<3099>
FF82 30FE;<30C4 30FE>
3064 309E;<3064><30C4>---1<3099>
30C5 30FD;<30C5><30C4>---1
30C4 3099 30FD;<30C5 30FD>
FF82 FF9E 30FD;<30C5 30FD>
3065 309D;<3065><30C4>---1
3064 3099 309D;<3065 309D>
30C5 30FE;<30C5><30C4>---1<3099>
30C4 3099 30FE;<30C5 30FE>
FF82 FF9E 30FE;<30C5 30FE>
3065 309E;<3065><30C4>---1<3099>
3064 3099 309E;<3065 309E>
30C6 30FD;<30C6><30C6>---1
FF83 30FD;<30C6 30FD>
3066 309D;<3066><30C6>---1
30C6 30FE;<30C6><30C6>---1<3099>
FF83 30FE;<30C6 30FE>
3066 309E;<3066><30C6>---1<3099>
30C7 30FD;<30C7><30C6>---1
30C6 3099 30FD;<30C7 30FD>
FF83 FF9E 30FD;<30C7 30FD>
3067 309D;<3067><30C6>---1
3066 3099 309D;<3067 309D>
30C7 30FE;<30C7><30C6>---1<3099>
30C6 3099 30FE;<30C7 30FE>
FF83 FF9E 30FE;<30C7 30FE>
3067 309E;<3067><30C6>---1<3099>
3066 3099 309E;<3067 309E>
30C8 30FD;<30C8><30C8>---1
FF84 30FD;<30C8 30FD>
3068 309D;<3068><30C8>---1
30C8 30FE;<30C8><30C8>---1<3099>
FF84 30FE;<30C8 30FE>
3068 309E;<3068><30C8>---1<3099>
30C9 30FD;<30C9><30C8>---1
30C8 3099 30FD;<30C9 30FD>
FF84 FF9E 30FD;<30C9 30FD>
3069 309D;<3069><30C8>---1
3068 3099 309D;<3069 309D>
30C9 30FE;<30C9><30C8>---1<3099>
30C8 3099 30FE;<30C9 30FE>
FF84 FF9E 30FE;<30C9 30FE>
3069 309E;<3069><30C8>---1<3099>
3068 3099 309E;<3069 309E>
30CA 30FD;<30CA><30CA>---1
FF85 30FD;<30CA 30FD>
306A 309D;<306A><30CA>---1
30CB 30FD;<30CB><30CB>---1
FF86 30FD;<30CB 30FD>
306B 309D;<306B><30CB>---1
30CC 30FD;<30CC><30CC>---1
FF87 30FD;<30CC 30FD>
306C 309D;<306C><30CC>---1
30CD 30FD;<30CD><30CD>---1
FF88 30FD;<30CD 30FD>
306D 309D;<306D><30CD>---1
30CE 30FD;<30CE><30CE>---1
FF89 30FD;<30CE 30FD>
306E 309D;<306E><30CE>---1
30CF 30FD;<30CF><30CF>---1
FF8A 30FD;<30CF 30FD>
306F 309D;<306F><30CF>---1
30CF 30FE;<30CF><30CF>---1<3099>
FF8A 30FE;<30CF 30FE>
306F 309E;<306F><30CF>---1<3099>
30D0 30FD;<30D0><30CF>---1
30CF 3099 30FD;<30D0 30FD>
FF8A FF9E 30FD;<30D0 30FD>
3070 309D;<3070><30CF>---1
306F 3099 309D;<3070 309D>
30D0 30FE;<30D0><30CF>---1<3099>
30CF 3099 30FE;<30D0 30FE>
FF8A FF9E 30FE;<30D0 30FE>
3070 309E;<3070><30CF>---1<3099>
306F 3099 309E;<3070 309E>
30D1 30FD;<30D1><30CF>---1
30CF 309A 30FD;<30D1 30FD>
FF8A FF9F 30FD;<30D1 30FD>
3071 309D;<3071><30CF>---1
306F 309A 309D;<3071 309D>
30D1 30FE;<30D1><30CF>---1<3099>
30CF 309A 30FE;<30D1 30FE>
FF8A FF9F 30FE;<30D1 30FE>
3071 309E;<3071><30CF>---1<3099>
306F 309A 309E;<3071 309E>
30D2 30FD;<30D2><30D2>---1
FF8B 30FD;<30D2 30FD>
3072 309D;<3072><30D2>---1
30D2 30FE;<30D2><30D2>---1<3099>
FF8B 30FE;<30D2 30FE>
3072 309E;<3072><30D2>---1<3099>
30D3 30FD;<30D3><30D2>---1
30D2 3099 30FD;<30D3 30FD>
FF8B FF9E 30FD;<30D3 30FD>
3073 309D;<3073><30D2>---1
3072 3099 309D;<3073 309D>
30D3 30FE;<30D3><30D2>---1<3099>
30D2 3099 30FE;<30D3 30FE>
FF8B FF9E 30FE;<30D3 30FE>
3073 309E;<3073><30D2>---1<3099>
3072 3099 309E;<3073 309E>
30D4 30FD;<30D4><30D2>---1
30D2 309A 30FD;<30D4 30FD>
FF8B FF9F 30FD;<30D4 30FD>
3074 309D;<3074><30D2>---1
3072 309A 309D;<3074 309D>
30D4 30FE;<30D4><30D2>---1<3099>
30D2 309A 30FE;<30D4 30FE>
FF8B FF9F 30FE;<30D4 30FE>
3074 309E;<3074><30D2>---1<3099>
3072 309A 309E;<3074 309E>
30D5 30FD;<30D5><30D5>---1
FF8C 30FD;<30D5 30FD>
3075 309D;<3075><30D5>---1
30D5 30FE;<30D5><30D5>---1<3099>
FF8C 30FE;<30D5 30FE>
3075 309E;<3075><30D5>---1<3099>
30D6 30FD;<30D6><30D5>---1
30D5 3099 30FD;<30D6 30FD>
FF8C FF9E 30FD;<30D6 30FD>
3076 309D;<3076><30D5>---1
3075 3099 309D;<3076 309D>
30D6 30FE;<30D6><30D5>---1<3099>
30D5 3099 30FE;<30D6 30FE>
FF8C FF9E 30FE;<30D6 30FE>
3076 309E;<3076><30D5>---1<3099>
3075 3099 309E;<3076 309E>
30D7 30FD;<30D7><30D5>---1
30D5 309A 30FD;<30D7 30FD>
FF8C FF9F 30FD;<30D7 30FD>
3077 309D;<3077><30D5>---1
3075 309A 309D;<3077 309D>
30D7 30FE;<30D7><30D5>---1<3099>
30D5 309A 30FE;<30D7 30FE>
FF8C FF9F 30FE;<30D7 30FE>
3077 309E;<3077><30D5>---1<3099>
3075 309A 309E;<3077 309E>
30D8 30FD;<30D8><30D8>---1
FF8D 30FD;<30D8 30FD>
3078 309D;<3078><30D8>---1
30D8 30FE;<30D8><30D8>---1<3099>
FF8D 30FE;<30D8 30FE>
3078 309E;<3078><30D8>---1<3099>
30D9 30FD;<30D9><30D8>---1
30D8 3099 30FD;<30D9 30FD>
FF8D FF9E 30FD;<30D9 30FD>
3079 309D;<3079><30D8>---1
3078 3099 309D;<3079 309D>
30D9 30FE;<30D9><30D8>---1<3099>
30D8 3099 30FE;<30D9 30FE>
FF8D FF9E 30FE;<30D9 30FE>
3079 309E;<3079><30D8>---1<3099>
3078 3099 309E;<3079 309E>
30DA 30FD;<30DA><30D8>---1
30D8 309A 30FD;<30DA 30FD>
FF8D FF9F 30FD;<30DA 30FD>
307A 309D;<307A><30D8>---1
3078 309A 309D;<307A 309D>
30DA 30FE;<30DA><30D8>---1<3099>
30D8 309A 30FE;<30DA 30FE>
FF8D FF9F 30FE;<30DA 30FE>
307A 309E;<307A><30D8>---1<3099>
3078 309A 309E;<307A 309E>
30DB 30FD;<30DB><30DB>---1
FF8E 30FD;<30DB 30FD>
307B 309D;<307B><30DB>---1
30DB 30FE;<30DB><30DB>---1<3099>
FF8E 30FE;<30DB 30FE>
307B 309E;<307B><30DB>---1<3099>
30DC 30FD;<30DC><30DB>---1
30DB 3099 30FD;<30DC 30FD>
FF8E FF9E 30FD;<30DC 30FD>
307C 309D;<307C><30DB>---1
307B 3099 309D;<307C 309D>
30DC 30FE;<30DC><30DB>---1<3099>
30DB 3099 30FE;<30DC 30FE>
FF8E FF9E 30FE;<30DC 30FE>
307C 309E;<307C><30DB>---1<3099>
307B 3099 309E;<307C 309E>
30DD 30FD;<30DD><30DB>---1
30DB 309A 30FD;<30DD 30FD>
FF8E FF9F 30FD;<30DD 30FD>
307D 309D;<307D><30DB>---1
307B 309A 309D;<307D 309D>
30DD 30FE;<30DD><30DB>---1<3099>
30DB 309A 30FE;<30DD 30FE>
FF8E FF9F 30FE;<30DD 30FE>
307D 309E;<307D><30DB>---1<3099>
307B 309A 309E;<307D 309E>
30DE 30FD;<30DE><30DE>---1
FF8F 30FD;<30DE 30FD>
307E 309D;<307E><30DE>---1
30DF 30FD;<30DF><30DF>---1
FF90 30FD;<30DF 30FD>
307F 309D;<307F><30DF>---1
30E0 30FD;<30E0><30E0>---1
FF91 30FD;<30E0 30FD>
3080 309D;<3080><30E0>---1
30E1 30FD;<30E1><30E1>---1
FF92 30FD;<30E1 30FD>
3081 309D;<3081><30E1>---1
30E2 30FD;<30E2><30E2>---1
FF93 30FD;<30E2 30FD>
3082 309D;<3082><30E2>---1
30E3 30FD;<30E3><30E4>---1
FF6C 30FD;<30E3 30FD>
3083 309D;<3083><30E4>---1
30E4 30FD;<30E4><30E4>---1
FF94 30FD;<30E4 30FD>
3084 309D;<3084><30E4>---1
30E5 30FD;<30E5><30E6>---1
FF6D 30FD;<30E5 30FD>
3085 309D;<3085><30E6>---1
30E6 30FD;<30E6><30E6>---1
FF95 30FD;<30E6 30FD>
3086 309D;<3086><30E6>---1
30E7 30FD;<30E7><30E8>---1
FF6E 30FD;<30E7 30FD>
3087 309D;<3087><30E8>---1
30E8 30FD;<30E8><30E8>---1
FF96 30FD;<30E8 30FD>
3088 309D;<3088><30E8>---1
30E9 30FD;<30E9><30E9>---1
FF97 30FD;<30E9 30FD>
3089 309D;<3089><30E9>---1
30EA 30FD;<30EA><30EA>---1
FF98 30FD;<30EA 30FD>
308A 309D;<308A><30EA>---1
30EB 30FD;<30EB><30EB>---1
FF99 30FD;<30EB 30FD>
308B 309D;<308B><30EB>---1
30EC 30FD;<30EC><30EC>---1
FF9A 30FD;<30EC 30FD>
308C 309D;<308C><30EC>---1
30ED 30FD;<30ED><30ED>---1
FF9B 30FD;<30ED 30FD>
308D 309D;<308D><30ED>---1
30EE 30FD;<30EE><30EF>---1
308E 309D;<308E><30EF>---1
30EE 30FE;<30EE><30EF>---1<3099>
308E 309E;<308E><30EF>---1<3099>
30EF 30FD;<30EF><30EF>---1
FF9C 30FD;<30EF 30FD>
308F 309D;<308F><30EF>---1
30EF 30FE;<30EF><30EF>---1<3099>
FF9C 30FE;<30EF 30FE>
308F 309E;<308F><30EF>---1<3099>
30F0 30FD;<30F0><30F0>---1
3090 309D;<3090><30F0>---1
30F0 30FE;<30F0><30F0>---1<3099>
3090 309E;<3090><30F0>---1<3099>
30F1 30FD;<30F1><30F1>---1
3091 309D;<3091><30F1>---1
30F1 30FE;<30F1><30F1>---1<3099>
3091 309E;<3091><30F1>---1<3099>
30F2 30FD;<30F2><30F2>---1
FF66 30FD;<30F2 30FD>
3092 309D;<3092><30F2>---1
30F2 30FE;<30F2><30F2>---1<3099>
FF66 30FE;<30F2 30FE>
3092 309E;<3092><30F2>---1<3099>
30F3 30FD;<30F3><30F3>---1
FF9D 30FD;<30F3 30FD>
3093 309D;<3093><30F3>---1
30F4 30FD;<30F4><30A6>---1
30A6 3099 30FD;<30F4 30FD>
FF73 FF9E 30FD;<30F4 30FD>
3094 309D;<3094><30A6>---1
3046 3099 309D;<3094 309D>
30F4 30FE;<30F4><30A6>---1<3099>
30A6 3099 30FE;<30F4 30FE>
FF73 FF9E 30FE;<30F4 30FE>
3094 309E;<3094><30A6>---1<3099>
3046 3099 309E;<3094 309E>
30F5 30FD;<30F5><30AB>---1
3095 309D;<3095><30AB>---1
30F5 30FE;<30F5><30AB>---1<3099>
3095 309E;<3095><30AB>---1<3099>
30F6 30FD;<30F6><30B1>---1
3096 309D;<3096><30B1>---1
30F6 30FE;<30F6><30B1>---1<3099>
3096 309E;<3096><30B1>---1<3099>
30F7 30FD;<30F7><30EF>---1
30EF 3099 30FD;<30F7 30FD>
FF9C FF9E 30FD;<30F7 30FD>
30F7 30FE;<30F7><30EF>---1<3099>
30EF 3099 30FE;<30F7 30FE>
FF9C FF9E 30FE;<30F7 30FE>
30F8 30FD;<30F8><30F0>---1
30F0 3099 30FD;<30F8 30FD>
30F8 30FE;<30F8><30F0>---1<3099>
30F0 3099 30FE;<30F8 30FE>
30F9 30FD;<30F9><30F1>---1
30F1 3099 30FD;<30F9 30FD>
30F9 30FE;<30F9><30F1>---1<3099>
30F1 3099 30FE;<30F9 30FE>
30FA 30FD;<30FA><30F2>---1
30F2 3099 30FD;<30FA 30FD>
FF66 FF9E 30FD;<30FA 30FD>
30FA 30FE;<30FA><30F2>---1<3099>
30F2 3099 30FE;<30FA 30FE>
FF66 FF9E 30FE;<30FA 30FE>
31F0 30FD;<31F0><30AF>---1
31F0 30FE;<31F0><30AF>---1<3099>
31F1 30FD;<31F1><30B7>---1
31F1 30FE;<31F1><30B7>---1<3099>
31F2 30FD;<31F2><30B9>---1
31F2 30FE;<31F2><30B9>---1<3099>
31F3 30FD;<31F3><30C8>---1
31F3 30FE;<31F3><30C8>---1<3099>
31F4 30FD;<31F4><30CC>---1
31F5 30FD;<31F5><30CF>---1
31F5 30FE;<31F5><30CF>---1<3099>
31F6 30FD;<31F6><30D2>---1
31F6 30FE;<31F6><30D2>---1<3099>
31F7 30FD;<31F7><30D5>---1
31F7 30FE;<31F7><30D5>---1<3099>
31F8 30FD;<31F8><30D8>---1
31F8 30FE;<31F8><30D8>---1<3099>
31F9 30FD;<31F9><30DB>---1
31F9 30FE;<31F9><30DB>---1<3099>
31FA 30FD;<31FA><30E0>---1
31FB 30FD;<31FB><30E9>---1
31FC 30FD;<31FC><30EA>---1
31FD 30FD;<31FD><30EB>---1
31FE 30FD;<31FE><30EC>---1
31FF 30FD;<31FF><30ED>---1
